r_coor, energy,   site, dn,      x,      y,      z, index
 3.838, -2.312,  Li_i1, 1D,  4.072,  1.110,  5.231,   124
 3.928, -2.285,   none, 1D,  4.117,  1.188,  5.231,   124
 4.053, -2.240,   none, 1D,  4.094,  1.272,  5.141,   124
 4.143, -2.178,   none, 1D,  4.139,  1.350,  5.141,   124
 4.268, -2.119,   none, 1D,  4.116,  1.433,  5.050,   124
 4.393, -2.056,   none, 1D,  4.094,  1.516,  4.960,   124
 4.483, -2.011,   none, 1D,  4.139,  1.594,  4.960,   124
 4.608, -1.985,   none, 1D,  4.116,  1.677,  4.870,   124
 4.733, -1.966, saddle, 1D,  4.093,  1.761,  4.780,   124
 4.823, -1.969,   none, 1D,  4.138,  1.839,  4.780,   124
 4.947, -1.993,   none, 1D,  4.115,  1.922,  4.690,   124
 5.072, -2.016,   none, 1D,  4.093,  2.005,  4.600,   124
 5.162, -2.050,   none, 1D, -1.181,  2.083,  4.600,   124
 5.287, -2.087,   none, 1D, -1.204,  2.166,  4.509,   124
 5.370, -2.120,   none, 1D, -1.233,  2.244,  4.509,   124
 5.495, -2.146,   none, 1D, -1.256,  2.328,  4.419,   124
 5.579, -2.166,   none, 1D, -1.284,  2.406,  4.419,   124
 5.703, -2.175,   none, 1D, -1.307,  2.489,  4.329,   124
 5.787, -2.183,    Li5, 1D, -1.336,  2.567,  4.329,    10
 5.870, -2.175,   none, 1D, -1.365,  2.645,  4.329,    10
 5.995, -2.166,   none, 1D, -1.388,  2.728,  4.239,    10
 6.078, -2.146,   none, 1D, -1.417,  2.806,  4.239,    10
 6.203, -2.120,   none, 1D, -1.439,  2.890,  4.149,    10
 6.286, -2.087,   none, 1D, -1.468,  2.968,  4.149,    10
 6.411, -2.050,   none, 1D, -1.491,  3.051,  4.058,    10
 6.501, -2.016,   none, 1D, -1.446,  3.129,  4.058,    10
 6.626, -1.993,   none, 1D, -1.469,  3.212,  3.968,    10
 6.750, -1.969,   none, 1D, -1.491,  3.295,  3.878,    10
 6.841, -1.966, saddle, 1D, -1.446,  3.374,  3.878,    10
 6.965, -1.985,   none, 1D, -1.469,  3.457,  3.788,    10
 7.090, -2.011,   none, 1D, -1.492,  3.540,  3.698,    10
 7.180, -2.056,   none, 1D, -1.447,  3.618,  3.698,    10
 7.305, -2.119,   none, 1D, -1.470,  3.701,  3.607,    10
 7.430, -2.178,   none, 1D, -1.492,  3.784,  3.517,    10
 7.520, -2.240,   none, 1D, -1.447,  3.863,  3.517,    10
 7.645, -2.285,   none, 1D, -1.470,  3.946,  3.427,    10
 7.735, -2.312,  Li_i1, 1D, -1.425,  4.024,  3.427,    15
 7.818, -2.307,   none, 1D, -1.454,  4.102,  3.427,    15
 7.941, -2.276,   none, 1D, -1.415,  4.175,  3.517,    15
 8.024, -2.227,   none, 1D, -1.444,  4.253,  3.517,    15
 8.183, -2.163,   none, 1D, -1.553,  4.326,  3.607,    15
 8.304, -2.103,   none, 1D, -1.588,  4.399,  3.698,    15
 8.463, -2.051,   none, 1D, -1.697,  4.472,  3.788,    15
 8.585, -2.023,   none, 1D, -1.732,  4.545,  3.878,    15
 8.668, -2.015, saddle, 1D, -1.761,  4.623,  3.878,    15
 8.827, -2.023,   none, 1D, -1.870,  4.696,  3.968,    15
 8.948, -2.050,   none, 1D, -1.905,  4.769,  4.058,    15
