r_coor, energy,   site, dn,      x,      y,      z, index
 4.903, -2.760,    Li5, 1D,  3.771,  3.132,  0.574,   204
 4.992, -2.742,   none, 1D,  3.748,  3.105,  0.656,   204
 5.095, -2.693,   none, 1D,  3.804,  3.078,  0.738,   204
 5.184, -2.617,   none, 1D,  3.782,  3.052,  0.820,   204
 5.287, -2.504,   none, 1D,  3.837,  3.025,  0.902,   204
 5.422, -2.371,   none, 1D,  3.837,  2.918,  0.984,   204
 5.524, -2.210,   none, 1D,  3.893,  2.891,  1.066,   204
 5.660, -2.041,   none, 1D,  3.893,  2.783,  1.148,   204
 5.816, -1.886,   none, 1D,  3.971,  2.676,  1.230,   204
 5.919, -1.736,   none, 1D,  4.027,  2.649,  1.313,   204
 6.075, -1.625,   none, 1D,  4.105,  2.542,  1.395,   204
 6.210, -1.559,   none, 1D,  4.105,  2.434,  1.477,   204
 6.366, -1.518, saddle, 1D,  4.183,  2.327,  1.559,   204
 6.469, -1.519,   none, 1D,  4.239,  2.300,  1.641,   204
 6.604, -1.541,   none, 1D,  4.239,  2.192,  1.723,   204
 6.739, -1.547,  Li_i7, 1D,  4.239,  2.085,  1.805,   195
 6.896, -1.529,   none, 1D,  4.161,  1.977,  1.887,   195
 6.994, -1.529, saddle, 1D,  4.105,  1.896,  1.887,   195
 7.150, -1.565,   none, 1D,  4.027,  1.789,  1.969,   195
 7.248, -1.628,   none, 1D,  3.971,  1.708,  1.969,   195
 7.405, -1.749,   none, 1D,  3.893,  1.600,  2.051,   195
 7.503, -1.883,   none, 1D,  3.837,  1.520,  2.051,   195
 7.659, -2.056,   none, 1D,  3.759,  1.412,  2.133,   195
 7.757, -2.220,   none, 1D,  3.703,  1.331,  2.133,   195
 7.914, -2.387,   none, 1D,  3.625,  1.224,  2.215,   195
 8.012, -2.529,   none, 1D,  3.570,  1.143,  2.215,   195
 8.168, -2.637,   none, 1D,  3.491,  1.035,  2.297,   195
 8.266, -2.713,   none, 1D,  3.436,  0.954,  2.297,   195
 8.344, -2.751,   none, 1D,  3.358,  0.954,  2.297,   195
 8.423, -2.765,    Li6, 1D,  3.279,  0.954,  2.297,   182
 8.558, -2.743,   none, 1D,  3.279,  0.847,  2.379,   182
 8.647, -2.694,   none, 1D,  3.257,  0.820,  2.461,   182
 8.736, -2.611,   none, 1D,  3.235,  0.793,  2.543,   182
 8.839, -2.497,   none, 1D,  3.291,  0.767,  2.625,   182
 8.974, -2.354,   none, 1D,  3.291,  0.659,  2.707,   182
 9.130, -2.195,   none, 1D,  3.369,  0.552,  2.789,   182
 9.233, -2.035,   none, 1D,  3.424,  0.525,  2.871,   182
 9.368, -1.884,   none, 1D,  3.424,  0.417,  2.953,   182
 9.524, -1.758,   none, 1D,  3.503,  0.310,  3.035,   182
 9.627, -1.667,   none, 1D,  3.558,  0.283,  3.117,   182
 9.783, -1.616,   none, 1D,  3.636,  0.176,  3.199,   182
 9.918, -1.604, saddle, 1D,  3.636,  0.068,  3.281,   182
10.075, -1.612,   none, 1D,  3.715, -0.039,  3.363,   182
