r_coor, energy,   site, dn,      x,      y,      z, index
 2.575, -2.532,  Li_i1, 1D,  4.449,  7.549,  2.376,    80
 2.643, -2.530,   none, 1D, -0.396,  7.549,  2.376,    80
 2.775, -2.521,   none, 1D, -0.341,  7.636,  2.458,    80
 2.886, -2.506,   none, 1D, -0.273,  7.549,  2.458,    80
 2.955, -2.487,   none, 1D, -0.205,  7.549,  2.458,    80
 3.023, -2.461,   none, 1D, -0.137,  7.549,  2.458,    80
 3.091, -2.428,   none, 1D, -0.069,  7.549,  2.458,    80
 3.159, -2.388,   none, 1D, -0.000,  7.549,  2.458,    80
 3.228, -2.340,   none, 1D,  0.068,  7.549,  2.458,    80
 3.296, -2.285,   none, 1D,  0.136,  7.549,  2.458,    80
 3.412, -2.223,   none, 1D,  0.218,  7.549,  2.376,    80
 3.480, -2.166,   none, 1D,  0.286,  7.549,  2.376,    80
 3.548, -2.107,   none, 1D,  0.355,  7.549,  2.376,    80
 3.616, -2.046,   none, 1D,  0.423,  7.549,  2.376,    80
 3.685, -1.983,   none, 1D,  0.491,  7.549,  2.376,    80
 3.800, -1.927,   none, 1D,  0.573,  7.549,  2.294,    80
 3.869, -1.888,   none, 1D,  0.641,  7.549,  2.294,    80
 3.937, -1.854,   none, 1D,  0.709,  7.549,  2.294,    80
 4.005, -1.825,   none, 1D,  0.778,  7.549,  2.294,    80
 4.073, -1.802,   none, 1D,  0.846,  7.549,  2.294,    80
 4.189, -1.793, saddle, 1D,  0.928,  7.549,  2.212,    80
 4.257, -1.799,   none, 1D,  0.996,  7.549,  2.212,    80
 4.326, -1.809,   none, 1D,  1.064,  7.549,  2.212,    80
 4.394, -1.821,   none, 1D,  1.132,  7.549,  2.212,    80
 4.462, -1.833,   none, 1D,  1.201,  7.549,  2.212,    80
 4.530, -1.843,   none, 1D,  1.269,  7.549,  2.212,    80
 4.642, -1.849,   none, 1D,  1.337,  7.461,  2.212,    80
 4.753, -1.856,   none, 1D,  1.405,  7.373,  2.212,    80
 4.885, -1.881,   none, 1D,  1.460,  7.285,  2.294,    80
 4.996, -1.932,   none, 1D,  1.528,  7.198,  2.294,    80
 5.107, -1.989,   none, 1D,  1.596,  7.110,  2.294,    80
 5.239, -2.057,   none, 1D,  1.651,  7.022,  2.376,    80
 5.350, -2.144,   none, 1D,  1.719,  6.934,  2.376,    80
 5.461, -2.223,   none, 1D,  1.787,  6.846,  2.376,    80
 5.572, -2.295,   none, 1D,  1.856,  6.759,  2.376,    80
 5.704, -2.361,   none, 1D,  1.910,  6.671,  2.458,    80
 5.815, -2.414,   none, 1D,  1.978,  6.583,  2.458,    80
 5.927, -2.451,   none, 1D,  2.047,  6.495,  2.458,    80
 6.072, -2.477,   none, 1D,  2.129,  6.408,  2.376,    80
 6.183, -2.490,  Li_i7, 1D,  2.197,  6.320,  2.376,   168
 6.251, -2.488,   none, 1D,  2.265,  6.320,  2.376,   168
 6.320, -2.479,   none, 1D,  2.333,  6.320,  2.376,   168
 6.435, -2.468,   none, 1D,  2.415,  6.320,  2.294,   168
 6.504, -2.453,   none, 1D,  2.483,  6.320,  2.294,   168
 6.572, -2.433,   none, 1D,  2.552,  6.320,  2.294,   168
 6.640, -2.410,   none, 1D,  2.620,  6.320,  2.294,   168
 6.756, -2.392,   none, 1D,  2.702,  6.320,  2.212,   168
 6.824, -2.373,   none, 1D,  2.770,  6.320,  2.212,   168
 6.892, -2.354,   none, 1D,  2.838,  6.320,  2.212,   168
 7.008, -2.342,   none, 1D,  2.920,  6.320,  2.130,   168
 7.077, -2.336,   none, 1D,  2.988,  6.320,  2.130,   168
 7.145, -2.333, saddle, 1D,  3.057,  6.320,  2.130,   168
 7.261, -2.340,   none, 1D,  3.139,  6.320,  2.048,   168
 7.329, -2.354,   none, 1D,  3.207,  6.320,  2.048,   168
 7.397, -2.370,   none, 1D,  3.275,  6.320,  2.048,   168
 7.513, -2.399,   none, 1D,  3.357,  6.320,  1.966,   168
 7.581, -2.427,   none, 1D,  3.425,  6.320,  1.966,   168
 7.649, -2.454,   none, 1D,  3.493,  6.320,  1.966,   168
 7.765, -2.481,   none, 1D,  3.575,  6.320,  1.884,   168
 7.833, -2.500,   none, 1D,  3.643,  6.320,  1.884,   168
 7.902, -2.507,  Li_i2, 1D,  3.712,  6.320,  1.884,   236
 8.034, -2.481,   none, 1D,  3.766,  6.408,  1.966,   236
 8.145, -2.444,   none, 1D,  3.835,  6.495,  1.966,   236
 8.256, -2.398,   none, 1D,  3.903,  6.583,  1.966,   236
 8.388, -2.367,   none, 1D,  3.957,  6.671,  2.048,   236
 8.499, -2.342,   none, 1D,  4.026,  6.759,  2.048,   236
 8.631, -2.339, saddle, 1D,  4.080,  6.846,  2.130,   236
 8.719, -2.348,   none, 1D,  4.080,  6.934,  2.130,   236
 8.830, -2.363,   none, 1D,  4.148,  7.022,  2.130,   236
 8.962, -2.399,   none, 1D,  4.203,  7.110,  2.212,   236
 9.073, -2.433,   none, 1D,  4.271,  7.198,  2.212,   236
 9.205, -2.470,   none, 1D,  4.326,  7.285,  2.294,   236
 9.316, -2.501,   none, 1D,  4.394,  7.373,  2.294,   236
 9.448, -2.522,   none, 1D,  4.449,  7.461,  2.376,   236
11.972, -2.490,  Li_i7, 2D,  2.197,  6.320,  2.376,   104
12.060, -2.481,   none, 2D,  2.197,  6.408,  2.376,   104
12.171, -2.460,   none, 2D,  2.129,  6.495,  2.376,   104
12.316, -2.427,   none, 2D,  2.047,  6.583,  2.458,   104
12.428, -2.381,   none, 2D,  1.978,  6.671,  2.458,   104
12.560, -2.319,   none, 2D,  1.924,  6.759,  2.376,   104
12.671, -2.251,   none, 2D,  1.856,  6.846,  2.376,   104
12.782, -2.175,   none, 2D,  1.787,  6.934,  2.376,   104
12.893, -2.091,   none, 2D,  1.719,  7.022,  2.376,   104
13.025, -2.015,   none, 2D,  1.665,  7.110,  2.294,   104
13.136, -1.955,   none, 2D,  1.596,  7.198,  2.294,   104
13.247, -1.902,   none, 2D,  1.528,  7.285,  2.294,   104
13.379, -1.864,   none, 2D,  1.474,  7.373,  2.212,   104
13.490, -1.855,   none, 2D,  1.405,  7.461,  2.212,   104
13.602, -1.849,   none, 2D,  1.337,  7.549,  2.212,   104
13.689, -1.840,   none, 2D,  1.337,  7.636,  2.212,   104
13.777, -1.827,   none, 2D,  1.337,  7.724,  2.212,   104
13.865, -1.809,   none, 2D,  1.337,  7.812,  2.212,   104
13.976, -1.795,   none, 2D,  1.405,  7.900,  2.212,   104
14.087, -1.785, saddle, 2D,  1.474,  7.987,  2.212,   104
14.219, -1.811,   none, 2D,  1.528,  8.075,  2.294,   104
14.330, -1.855,   none, 2D,  1.596,  8.163,  2.294,   104
14.418, -1.907,   none, 2D,  1.596,  8.251,  2.294,   104
14.550, -1.980,   none, 2D,  1.651,  8.339,  2.376,   104
14.661, -2.083,   none, 2D,  1.719,  0.000,  2.376,   104
14.772, -2.179,   none, 2D,  1.787,  0.088,  2.376,   104
14.904, -2.276,   none, 2D,  1.842,  0.176,  2.458,   104
15.015, -2.372,   none, 2D,  1.910,  0.263,  2.458,   104
15.127, -2.448,   none, 2D,  1.978,  0.351,  2.458,   104
15.214, -2.512,   none, 2D,  1.978,  0.439,  2.458,   104
15.302, -2.561,   none, 2D,  1.978,  0.527,  2.458,   104
15.390, -2.596,   none, 2D,  1.978,  0.614,  2.458,   104
15.478, -2.616,   none, 2D,  1.978,  0.702,  2.458,   104
