r_coor, energy,   site, dn,      x,      y,      z, index
 2.886, -2.480,    Li3, 1D,  1.455,  2.493,  0.000,    42
 2.966, -2.472,   none, 1D,  1.493,  2.424,  0.000,    42
 3.046, -2.468,   none, 1D,  1.295, -0.774,  4.715,    42
 3.125, -2.450,   none, 1D,  1.333, -0.843,  4.715,    42
 3.206, -2.430,   none, 1D,  1.295, -0.868,  4.648,    42
 3.342, -2.384,   none, 1D,  1.412, -0.938,  4.648,    42
 3.478, -2.297,   none, 1D,  1.529, -1.007,  4.648,    42
 3.617, -2.184,   none, 1D,  1.649, -1.032,  4.582,    42
 3.753, -2.048,   none, 1D,  1.766, -1.101,  4.582,    42
 3.889, -1.896,   none, 1D,  1.883, -1.171,  4.582,    42
 4.028, -1.755,   none, 1D,  2.002, -1.196,  4.516,    42
 4.164, -1.634,   none, 1D,  2.119, -1.265,  4.516,    42
 4.300, -1.535,   none, 1D,  2.236, -1.334,  4.516,    42
 4.438, -1.483,   none, 1D,  2.355, -1.359,  4.449,    42
 4.574, -1.477, saddle, 1D,  2.472, -1.429,  4.449,    42
 4.710, -1.493,   none, 1D,  2.589, -1.498,  4.449,    42
 4.846, -1.517,   none, 1D,  2.707, -1.567,  4.449,    42
 4.925, -1.525,  Li_i2, 1D,  2.785, -1.567,  4.449,    46
 5.004, -1.523,   none, 1D,  2.864, -1.567,  4.449,    46
 5.084, -1.522,   none, 1D,  2.904, -1.498,  4.449,    46
 5.163, -1.518, saddle, 1D,  2.983, -1.498,  4.449,    46
 5.243, -1.521,   none, 1D,  3.021, -1.473,  4.516,    46
 5.324, -1.541,   none, 1D,  3.062, -1.404,  4.516,    46
 5.402, -1.568,   none, 1D,  3.140, -1.404,  4.516,    46
 5.482, -1.596,   none, 1D,  3.181, -1.334,  4.516,    46
 5.561, -1.630,   none, 1D,  3.260, -1.334,  4.516,    46
 5.642, -1.677,   none, 1D,  3.298, -1.309,  4.582,    46
 5.722, -1.731,   none, 1D,  3.338, -1.240,  4.582,    46
 5.801, -1.792,   none, 1D,  3.417, -1.240,  4.582,    46
 5.881, -1.845,   none, 1D,  3.457, -1.171,  4.582,    46
 5.962, -1.910,   none, 1D,  3.495, -1.145,  4.648,    46
 6.040, -1.979,   none, 1D,  3.574, -1.145,  4.648,    46
 6.120, -2.038,   none, 1D,  3.615, -1.076,  4.648,    46
