r_coor, energy,   site, dn,      x,      y,      z, index
 2.326, -2.639,    Li2, 1D, 12.860,  0.000,  8.218,   300
 2.387, -2.636,   none, 1D, 12.860,  2.887,  8.218,   300
 2.449, -2.625,   none, 1D, 12.860,  2.825,  8.218,   300
 2.510, -2.607,   none, 1D, 12.860,  2.764,  8.218,   300
 2.612, -2.583,   none, 1D, 12.824,  2.702,  8.290,   300
 2.673, -2.553,   none, 1D, 12.824,  2.641,  8.290,   300
 2.735, -2.515,   none, 1D, 12.824,  2.580,  8.290,   300
 2.844, -2.471,   none, 1D, 12.878,  2.518,  8.363,   300
 2.906, -2.425,   none, 1D, 12.878,  2.457,  8.363,   300
 3.015, -2.373,   none, 1D, 12.932,  2.395,  8.436,   300
 3.077, -2.326,   none, 1D, 12.932,  2.334,  8.436,   300
 3.186, -2.280,   none, 1D, 12.986,  2.272,  8.509,   300
 3.247, -2.238,   none, 1D, 12.986,  2.211,  8.509,   300
 3.357, -2.210,   none, 1D, 13.040,  2.150,  8.581,   300
 3.466, -2.184,   none, 1D, 13.094,  2.088,  8.654,   300
 3.528, -2.182, saddle, 1D, 13.094,  2.027,  8.654,   300
 3.637, -2.185,   none, 1D, 17.473,  1.965,  0.000,   300
 3.699, -2.205,   none, 1D, 17.473,  1.904,  0.000,   300
 3.808, -2.236,   none, 1D, 17.527,  1.843,  0.073,   300
 3.870, -2.273,   none, 1D, 17.527,  1.781,  0.073,   300
 3.979, -2.319,   none, 1D, 17.581,  1.720,  0.145,   300
 4.040, -2.362,   none, 1D, 17.581,  1.658,  0.145,   300
 4.150, -2.397,   none, 1D, 17.635,  1.597,  0.218,   300
 4.211, -2.426,   none, 1D, 17.635,  1.535,  0.218,   300
 4.273, -2.436,  Li_i4, 1D, 17.635,  1.474,  0.218,   299
 4.334, -2.426,   none, 1D, 17.635,  1.413,  0.218,   299
 4.396, -2.397,   none, 1D, 17.635,  1.351,  0.218,   299
 4.505, -2.362,   none, 1D, 17.581,  1.290,  0.145,   299
 4.566, -2.319,   none, 1D, 17.581,  1.228,  0.145,   299
 4.676, -2.273,   none, 1D, 17.527,  1.167,  0.073,   299
 4.737, -2.236,   none, 1D, 17.527,  1.106,  0.073,   299
 4.847, -2.205,   none, 1D, 17.473,  1.044,  0.000,   299
 4.908, -2.185,   none, 1D, 17.473,  0.983,  0.000,   299
 5.018, -2.182, saddle, 1D, 13.094,  0.921,  8.654,   299
 5.079, -2.184,   none, 1D, 13.094,  0.860,  8.654,   299
 5.188, -2.210,   none, 1D, 13.040,  0.798,  8.581,   299
 5.298, -2.238,   none, 1D, 12.986,  0.737,  8.509,   299
 5.359, -2.280,   none, 1D, 12.986,  0.676,  8.509,   299
 5.469, -2.326,   none, 1D, 12.932,  0.614,  8.436,   299
 5.530, -2.373,   none, 1D, 12.932,  0.553,  8.436,   299
 5.640, -2.425,   none, 1D, 12.878,  0.491,  8.363,   299
 5.701, -2.471,   none, 1D, 12.878,  0.430,  8.363,   299
 5.811, -2.515,   none, 1D, 12.824,  0.369,  8.290,   299
 5.872, -2.553,   none, 1D, 12.824,  0.307,  8.290,   299
 5.933, -2.583,   none, 1D, 12.824,  0.246,  8.290,   299
 6.035, -2.607,   none, 1D, 12.860,  0.184,  8.218,   299
 6.097, -2.625,   none, 1D, 12.860,  0.123,  8.218,   299
 6.158, -2.636,   none, 1D, 12.860,  0.061,  8.218,   299
 7.940, -1.431,  Li_i7, 2D, 12.212,  1.474,  7.345,   276
 8.002, -1.428,   none, 2D, 12.212,  1.413,  7.345,   276
 8.111, -1.423,   none, 2D, 12.266,  1.351,  7.418,   276
 8.173, -1.423,   none, 2D, 12.266,  1.290,  7.418,   276
 8.234, -1.420, saddle, 2D, 12.266,  1.228,  7.418,   276
