r_coor, energy,   site, dn,      x,      y,      z, index
 7.593, -2.534,    Li1, 1D,  1.443,  2.500,  7.023,   142
 7.732, -2.515,   none, 1D,  1.563,  2.430,  7.023,   142
 7.902, -2.457,   none, 1D,  1.684,  2.361,  6.925,   142
 8.040, -2.381,   none, 1D,  1.804,  2.291,  6.925,   142
 8.179, -2.275,   none, 1D,  1.924,  2.222,  6.925,   142
 8.349, -2.187,   none, 1D,  2.045,  2.152,  6.828,   142
 8.519, -2.108,   none, 1D,  2.165,  2.083,  6.730,   142
 8.658, -2.079, saddle, 1D,  2.285,  2.014,  6.730,   142
 8.827, -2.104,   none, 1D,  2.405,  1.944,  6.633,   142
 8.997, -2.168,   none, 1D,  2.526,  1.875,  6.535,   142
 9.136, -2.277,   none, 1D,  2.646,  1.805,  6.535,   142
 9.306, -2.372,   none, 1D,  2.766,  1.736,  6.438,   142
 9.444, -2.420,  Li_i2, 1D,  2.886,  1.666,  6.438,   147
 9.542, -2.391,   none, 1D,  2.886,  1.666,  6.340,   147
 9.639, -2.335,   none, 1D,  2.886,  1.666,  6.243,   147
 9.737, -2.270,   none, 1D,  2.886,  1.666,  6.145,   147
 9.835, -2.206,   none, 1D,  2.886,  1.666,  6.048,   147
 9.932, -2.152,   none, 1D,  2.886,  1.666,  5.950,   147
10.030, -2.115,   none, 1D,  2.886,  1.666,  5.852,   147
10.127, -2.097, saddle, 1D,  2.886,  1.666,  5.755,   147
10.225, -2.099,   none, 1D,  2.886,  1.666,  5.657,   147
10.322, -2.117,   none, 1D,  2.886,  1.666,  5.560,   147
10.420, -2.150,   none, 1D,  2.886,  1.666,  5.462,   147
10.517, -2.191,   none, 1D,  2.886,  1.666,  5.365,   147
10.615, -2.238,   none, 1D,  2.886,  1.666,  5.267,   147
10.712, -2.284,   none, 1D,  2.886,  1.666,  5.170,   147
10.810, -2.327,   none, 1D,  2.886,  1.666,  5.072,   147
10.908, -2.363,   none, 1D,  2.886,  1.666,  4.975,   147
11.005, -2.391,   none, 1D,  2.886,  1.666,  4.877,   147
11.103, -2.407,   none, 1D,  2.886,  1.666,  4.780,   147
11.200, -2.413,  Li_i1, 1D,  2.886,  1.666,  4.682,   145
11.298, -2.407,   none, 1D,  2.886,  1.666,  4.584,   145
11.395, -2.391,   none, 1D,  2.886,  1.666,  4.487,   145
11.493, -2.363,   none, 1D,  2.886,  1.666,  4.389,   145
11.590, -2.327,   none, 1D,  2.886,  1.666,  4.292,   145
11.688, -2.284,   none, 1D,  2.886,  1.666,  4.194,   145
11.785, -2.238,   none, 1D,  2.886,  1.666,  4.097,   145
11.883, -2.191,   none, 1D,  2.886,  1.666,  3.999,   145
11.980, -2.150,   none, 1D,  2.886,  1.666,  3.902,   145
12.078, -2.117,   none, 1D,  2.886,  1.666,  3.804,   145
