r_coor, energy,   site, dn,      x,      y,      z, index
 3.275, -2.073,    Li4, 1D,  0.832,  3.167,  0.000,    16
 3.358, -2.065,   none, 1D,  0.916,  3.167,  0.000,    16
 3.482, -2.055,   none, 1D,  3.543,  5.832,  6.797,    16
 3.565, -2.035,   none, 1D,  3.627,  5.832,  6.797,    16
 3.703, -2.006,   none, 1D,  3.733,  5.920,  6.797,    16
 3.786, -1.966,   none, 1D,  3.817,  5.920,  6.797,    16
 3.976, -1.923,   none, 1D,  1.402,  3.431,  0.000,    16
 4.114, -1.883,   none, 1D,  1.508,  3.519,  0.000,    16
 4.304, -1.868, saddle, 1D,  1.641,  3.634,  0.072,    16
 4.494, -1.893,   none, 1D,  1.774,  3.749,  0.143,    16
 4.684, -1.965,   none, 1D,  1.907,  3.864,  0.215,    16
 4.874, -2.071,   none, 1D,  2.040,  3.980,  0.286,    16
 5.012, -2.172,   none, 1D,  2.147,  4.068,  0.286,    16
 5.096, -2.232,   none, 1D,  2.230,  4.068,  0.286,    16
 5.179, -2.253,  Li_i1, 1D,  2.314,  4.068,  0.286,    46
 5.274, -2.240,   none, 1D,  2.371,  4.040,  0.215,    46
 5.402, -2.207,   none, 1D,  2.457,  3.980,  0.286,    46
 5.497, -2.168,   none, 1D,  2.514,  3.952,  0.215,    46
 5.604, -2.118,   none, 1D,  2.574,  3.864,  0.215,    46
 5.687, -2.073,   none, 1D,  2.658,  3.864,  0.215,    46
 5.794, -2.038,   none, 1D,  2.718,  3.777,  0.215,    46
 5.901, -2.006,   none, 1D,  2.778,  3.689,  0.215,    46
 5.984, -1.992,   none, 1D,  2.862,  3.689,  0.215,    46
 6.091, -1.988,   none, 1D,  2.922,  3.601,  0.215,    46
 6.197, -1.986, saddle, 1D,  2.982,  3.513,  0.215,    46
 6.281, -2.006,   none, 1D,  3.065,  3.513,  0.215,    46
 6.387, -2.022,   none, 1D,  3.126,  3.425,  0.215,    46
 6.471, -2.046,   none, 1D,  3.209,  3.425,  0.215,    46
 6.577, -2.070,   none, 1D,  3.269,  3.337,  0.215,    46
 6.661, -2.091,   none, 1D,  3.353,  3.337,  0.215,    46
 6.767, -2.111,   none, 1D,  3.413,  3.249,  0.215,    46
 6.851, -2.126,   none, 1D,  3.496,  3.249,  0.215,    46
 6.946, -2.137,   none, 1D,  3.553,  3.222,  0.143,    46
 7.029, -2.141,   none, 1D,  3.637,  3.222,  0.143,    46
 7.125, -2.145,    Li5, 1D,  3.693,  3.194,  0.072,    66
 7.208, -2.144, saddle, 1D,  3.777,  3.194,  0.072,    66
 7.303, -2.147,    Li5, 1D,  3.834,  3.167,  0.000,    80
 7.399, -2.144, saddle, 1D,  6.438,  5.744,  6.797,    80
 7.482, -2.145,    Li5, 1D,  6.522,  5.744,  6.797,   102
 7.577, -2.141,   none, 1D,  6.578,  5.717,  6.726,   102
 7.661, -2.137,   none, 1D,  6.662,  5.717,  6.726,   102
 7.756, -2.126,   none, 1D,  6.719,  5.690,  6.654,   102
 7.839, -2.111,   none, 1D,  6.802,  5.690,  6.654,   102
 7.946, -2.091,   none, 1D,  6.862,  5.602,  6.654,   102
 8.029, -2.070,   none, 1D,  6.946,  5.602,  6.654,   102
 8.136, -2.046,   none, 1D,  7.006,  5.514,  6.654,   102
 8.219, -2.022,   none, 1D,  7.089,  5.514,  6.654,   102
 8.326, -2.006,   none, 1D,  7.149,  5.426,  6.654,   102
 8.409, -1.986, saddle, 1D,  7.233,  5.426,  6.654,   102
 8.516, -1.988,   none, 1D,  7.293,  5.338,  6.654,   102
 8.623, -1.992,   none, 1D,  7.353,  5.250,  6.654,   102
 8.706, -2.006,   none, 1D,  7.437,  5.250,  6.654,   102
 8.813, -2.038,   none, 1D,  7.497,  5.162,  6.654,   102
 8.919, -2.073,   none, 1D,  7.557,  5.074,  6.654,   102
 9.003, -2.118,   none, 1D,  7.641,  5.074,  6.654,   102
 9.109, -2.168,   none, 1D,  7.701,  4.986,  6.654,   102
 9.205, -2.207,   none, 1D,  7.758,  4.959,  6.583,   102
 9.332, -2.240,   none, 1D,  7.844,  4.898,  6.654,   102
 9.428, -2.253,  Li_i1, 1D,  7.901,  4.871,  6.583,   142
 9.511, -2.232,   none, 1D,  7.985,  4.871,  6.583,   142
 9.595, -2.172,   none, 1D,  8.068,  4.871,  6.583,   142
 9.733, -2.071,   none, 1D,  8.175,  4.959,  6.583,   142
 9.923, -1.965,   none, 1D,  8.308,  5.074,  6.654,   142
10.112, -1.893,   none, 1D,  8.441,  5.189,  6.726,   142
10.302, -1.868, saddle, 1D,  8.574,  5.304,  6.797,   142
10.492, -1.883,   none, 1D,  6.159,  2.815,  0.000,   142
10.630, -1.923,   none, 1D,  6.265,  2.903,  0.000,   142
10.820, -1.966,   none, 1D,  6.398,  3.018,  0.072,   142
10.904, -2.006,   none, 1D,  6.482,  3.018,  0.072,   142
11.042, -2.035,   none, 1D,  6.588,  3.106,  0.072,   142
11.125, -2.055,   none, 1D,  6.671,  3.106,  0.072,   142
11.249, -2.065,   none, 1D,  6.751,  3.167,  0.000,   142
15.200, -1.235,  Li_i2, 2D,  5.469,  7.644,  4.150,    62
15.307, -1.231,   none, 2D,  5.529,  7.556,  4.150,    62
15.402, -1.229, saddle, 2D,  5.586,  7.529,  4.078,    62
15.509, -1.239,   none, 2D,  5.646,  7.441,  4.078,    62
15.616, -1.261,   none, 2D,  5.706,  7.353,  4.078,    62
15.722, -1.298,   none, 2D,  5.767,  7.265,  4.078,    62
15.850, -1.356,   none, 2D,  5.853,  7.204,  4.150,    62
15.945, -1.435,   none, 2D,  5.910,  7.177,  4.078,    62
16.052, -1.529,   none, 2D,  5.971,  7.089,  4.078,    62
16.159, -1.625,   none, 2D,  6.031,  7.001,  4.078,    62
16.254, -1.721,   none, 2D,  6.088,  6.974,  4.007,    62
16.382, -1.827,   none, 2D,  6.174,  6.913,  4.078,    62
16.489, -1.926,   none, 2D,  6.235,  6.825,  4.078,    62
16.584, -2.017,   none, 2D,  6.292,  6.798,  4.007,    62
16.690, -2.096,   none, 2D,  6.352,  6.710,  4.007,    62
16.797, -2.155,   none, 2D,  6.412,  6.622,  4.007,    62
16.892, -2.204,   none, 2D,  6.469,  6.595,  3.935,    62
16.999, -2.230,   none, 2D,  6.529,  6.507,  3.935,    62
17.094, -2.243,    Li3, 2D,  6.586,  6.480,  3.864,    95
17.185, -2.238,   none, 2D,  6.609,  6.568,  3.864,    95
17.279, -2.212,   none, 2D,  6.606,  6.628,  3.792,    95
17.373, -2.166,   none, 2D,  6.602,  6.689,  3.721,    95
17.467, -2.099,   none, 2D,  6.599,  6.750,  3.649,    95
17.561, -2.016,   none, 2D,  6.595,  6.811,  3.578,    95
17.655, -1.918,   none, 2D,  6.592,  6.872,  3.506,    95
17.749, -1.812,   none, 2D,  6.589,  6.933,  3.434,    95
17.843, -1.700,   none, 2D,  6.585,  6.994,  3.363,    95
17.937, -1.590,   none, 2D,  6.582,  7.054,  3.291,    95
18.031, -1.487,   none, 2D,  6.578,  7.115,  3.220,    95
18.159, -1.395,   none, 2D,  6.491,  7.176,  3.148,    95
18.253, -1.325,   none, 2D,  6.488,  7.237,  3.077,    95
18.347, -1.275,   none, 2D,  6.485,  7.298,  3.005,    95
18.441, -1.245,   none, 2D,  6.481,  7.359,  2.934,    95
18.535, -1.232,   none, 2D,  4.813,  1.085,  2.862,    95
18.629, -1.230, saddle, 2D,  4.810,  1.146,  2.790,    95
18.736, -1.233,   none, 2D,  4.750,  1.234,  2.790,    95
18.830, -1.235,  Li_i2, 2D,  4.746,  1.295,  2.719,    98
18.925, -1.220,   none, 2D,  4.803,  1.268,  2.647,    98
19.006, -1.219,   none, 2D,  4.776,  1.240,  2.576,    98
19.101, -1.209, saddle, 2D,  4.833,  1.213,  2.504,    98
19.182, -1.213,   none, 2D,  4.807,  1.186,  2.433,    98
19.278, -1.219,   none, 2D,  4.863,  1.159,  2.361,    98
19.359, -1.246,   none, 2D,  4.837,  1.132,  2.290,    98
19.454, -1.273,   none, 2D,  4.894,  1.105,  2.218,    98
19.535, -1.328,   none, 2D,  4.867,  1.078,  2.147,    98
19.675, -1.385,   none, 2D,  4.901,  0.963,  2.075,    98
19.769, -1.453,   none, 2D,  4.898,  1.023,  2.003,    98
19.908, -1.530,   none, 2D,  4.931,  0.908,  1.932,    98
20.002, -1.602,   none, 2D,  4.928,  0.969,  1.860,    98
20.142, -1.684,   none, 2D,  4.962,  0.854,  1.789,    98
20.236, -1.755,   none, 2D,  4.958,  0.915,  1.717,    98
20.376, -1.826,   none, 2D,  4.992,  0.800,  1.646,    98
20.470, -1.893,   none, 2D,  4.988,  0.861,  1.574,    98
20.551, -1.946,   none, 2D,  4.962,  0.834,  1.503,    98
20.646, -1.996,   none, 2D,  5.019,  0.806,  1.431,    98
20.740, -2.037,   none, 2D,  5.015,  0.867,  1.359,    98
20.835, -2.073,   none, 2D,  5.072,  0.840,  1.288,    98
20.929, -2.098,   none, 2D,  5.069,  0.901,  1.216,    98
21.024, -2.126,   none, 2D,  5.125,  0.874,  1.145,    98
21.120, -2.141,   none, 2D,  5.182,  0.847,  1.073,    98
21.214, -2.157,   none, 2D,  5.179,  0.908,  1.002,    98
21.309, -2.162,   none, 2D,  5.236,  0.880,  0.930,    98
21.403, -2.165,    Li2, 2D,  5.232,  0.941,  0.859,   120
21.497, -2.152,   none, 2D,  5.229,  1.002,  0.787,   120
21.588, -2.132,   none, 2D,  5.252,  1.090,  0.787,   120
21.682, -2.100,   none, 2D,  5.249,  1.151,  0.716,   120
21.776, -2.058,   none, 2D,  5.245,  1.212,  0.644,   120
21.899, -2.009,   none, 2D,  5.325,  1.273,  0.572,   120
