r_coor, energy,   site, dn,      x,      y,      z, index
 3.605, -2.195,  Li_i1, 1D,  8.905,  6.712,  2.589,   454
 3.771, -2.187,   none, 1D,  9.000,  6.807,  2.685,   454
 3.867, -2.174,   none, 1D,  9.000,  6.903,  2.685,   454
 4.003, -2.158,   none, 1D,  8.905,  6.999,  2.685,   454
 4.138, -2.140,   none, 1D,  8.905,  7.095,  2.781,   454
 4.234, -2.121,   none, 1D,  8.905,  7.191,  2.781,   454
 4.370, -2.098,   none, 1D,  8.905,  7.287,  2.876,   454
 4.505, -2.072,   none, 1D,  8.809,  7.383,  2.876,   454
 4.641, -2.047,   none, 1D,  8.809,  7.479,  2.972,   454
 4.807, -2.023,   none, 1D,  8.713,  7.574,  3.068,   454
 4.973, -2.002,   none, 1D,  8.617,  7.670,  3.164,   454
 5.109, -1.987,   none, 1D,  8.617,  7.766,  3.260,   454
 5.275, -1.982,   none, 1D,  8.522,  7.862,  3.356,   454
 5.410, -1.976,   none, 1D,  8.522,  7.958,  3.452,   454
 5.576, -1.976,   none, 1D,  8.426,  8.054,  3.548,   454
 5.742, -1.975, saddle, 1D,  8.522,  8.150,  3.644,   454
 5.878, -1.981,   none, 1D,  8.522,  8.246,  3.739,   454
 6.044, -1.991,   none, 1D,  8.617,  8.341,  3.835,   454
 6.210, -2.012,   none, 1D,  8.713,  8.437,  3.931,   454
 6.376, -2.045,   none, 1D,  8.809,  8.533,  4.027,   454
 6.542, -2.088,   none, 1D,  8.905,  8.629,  4.123,   454
 6.708, -2.134,   none, 1D,  9.000,  8.725,  4.219,   454
 6.874, -2.176,   none, 1D,  9.096,  8.821,  4.315,   454
 7.040, -2.208,   none, 1D,  0.000,  8.917,  4.411,   454
 7.175, -2.225,   none, 1D,  0.000,  9.013,  4.506,   454
 7.311, -2.233,   none, 1D,  0.000,  9.109,  4.602,   454
 7.407, -2.234,  Li_i3, 1D,  0.000,  0.000,  4.602,    38
 7.503, -2.233,   none, 1D,  0.000,  0.000,  4.698,    38
 7.638, -2.229,   none, 1D,  0.000,  9.109,  4.794,    38
 7.774, -2.215,   none, 1D,  0.096,  9.109,  4.890,    38
 7.940, -2.191,   none, 1D,  0.191,  9.013,  4.986,    38
 8.106, -2.154,   none, 1D,  0.287,  8.917,  5.082,    38
 8.241, -2.107,   none, 1D,  0.383,  8.917,  5.178,    38
 8.407, -2.056,   none, 1D,  0.479,  8.821,  5.274,    38
 8.573, -2.010,   none, 1D,  0.574,  8.725,  5.369,    38
 8.739, -1.980,   none, 1D,  0.670,  8.629,  5.465,    38
 8.905, -1.976, saddle, 1D,  0.766,  8.533,  5.561,    38
 9.071, -2.001,   none, 1D,  0.862,  8.437,  5.657,    38
 9.237, -2.046,   none, 1D,  0.957,  8.341,  5.753,    38
 9.403, -2.088,   none, 1D,  1.053,  8.246,  5.849,    38
 9.499, -2.117,   none, 1D,  1.053,  8.246,  5.945,    38
 9.635, -2.124,    Li3, 1D,  1.149,  8.246,  6.041,    82
 9.730, -2.111,   none, 1D,  1.149,  8.246,  6.136,    82
 9.896, -2.086,   none, 1D,  1.245,  8.341,  6.232,    82
10.062, -2.060,   none, 1D,  1.340,  8.437,  6.328,    82
10.228, -2.046,   none, 1D,  1.436,  8.533,  6.424,    82
10.394, -2.043, saddle, 1D,  1.532,  8.629,  6.520,    82
10.560, -2.045,   none, 1D,  1.628,  8.725,  6.616,    82
10.656, -2.055,   none, 1D,  1.628,  8.725,  6.712,    82
10.792, -2.064,   none, 1D,  1.723,  8.725,  6.808,    82
10.927, -2.078,   none, 1D,  1.723,  8.821,  6.904,    82
11.063, -2.093,   none, 1D,  1.819,  8.821,  6.999,    82
11.159, -2.108,   none, 1D,  1.819,  8.821,  7.095,    82
11.255, -2.117,  Li_i2, 1D,  1.819,  8.821,  7.191,    47
11.421, -2.103,   none, 1D,  1.723,  8.725,  7.287,    47
11.587, -2.071,   none, 1D,  1.628,  8.629,  7.383,    47
11.753, -2.033,   none, 1D,  1.532,  8.533,  7.479,    47
11.919, -1.998,   none, 1D,  1.436,  8.437,  7.575,    47
12.085, -1.972,   none, 1D,  1.340,  8.341,  7.671,    47
12.251, -1.955,   none, 1D,  1.245,  8.246,  7.766,    47
12.386, -1.948,   none, 1D,  1.149,  8.150,  7.766,    47
12.522, -1.943, saddle, 1D,  1.053,  8.054,  7.766,    47
12.657, -1.944,   none, 1D,  0.957,  7.958,  7.766,    47
12.793, -1.952,   none, 1D,  0.862,  7.862,  7.766,    47
12.928, -1.963,   none, 1D,  0.766,  7.766,  7.766,    47
13.094, -1.983,   none, 1D,  0.670,  7.670,  7.671,    47
13.260, -2.009,   none, 1D,  0.574,  7.574,  7.575,    47
13.396, -2.042,   none, 1D,  0.479,  7.479,  7.575,    47
13.562, -2.078,   none, 1D,  0.383,  7.383,  7.479,    47
13.728, -2.110,   none, 1D,  0.287,  7.287,  7.383,    47
13.863, -2.134,   none, 1D,  0.191,  7.191,  7.383,    47
