r_coor, energy,   site, dn,      x,      y,      z, index
 5.217, -2.355,    Li2, 1D,  2.497,  4.825,  2.189,   228
 5.320, -2.347,   none, 1D,  2.533,  4.878,  2.270,   228
 5.448, -2.323,   none, 1D,  2.630,  4.794,  2.270,   228
 5.577, -2.271,   none, 1D,  2.728,  4.711,  2.270,   228
 5.705, -2.191,   none, 1D,  2.826,  4.628,  2.270,   228
 5.863, -2.095,   none, 1D,  2.950,  4.576,  2.189,   228
 5.991, -1.983,   none, 1D,  3.048,  4.492,  2.189,   228
 6.148, -1.878,   none, 1D,  3.172,  4.440,  2.108,   228
 6.306, -1.776,   none, 1D,  3.297,  4.388,  2.027,   228
 6.434, -1.707,   none, 1D,  3.394,  4.305,  2.027,   228
 6.592, -1.654,   none, 1D,  3.519,  4.252,  1.946,   228
 6.720, -1.643, saddle, 1D,  3.617,  4.169,  1.946,   228
 6.848, -1.644,   none, 1D,  3.714,  4.086,  1.946,   228
 7.006, -1.656,   none, 1D,  3.839,  4.033,  1.865,   228
 7.091, -1.664,   none, 1D,  3.856,  3.950,  1.865,   228
 7.197, -1.676,   none, 1D,  3.900,  3.898,  1.784,   228
 7.303, -1.687,   none, 1D,  3.945,  3.846,  1.703,   228
 7.406, -1.704,   none, 1D,  3.909,  3.793,  1.622,   228
 7.512, -1.742,   none, 1D,  3.953,  3.741,  1.541,   228
 7.618, -1.782,   none, 1D,  3.997,  3.689,  1.459,   228
 7.721, -1.842,   none, 1D,  3.961,  3.637,  1.378,   228
 7.827, -1.902,   none, 1D,  4.005,  3.585,  1.297,   228
 7.930, -1.971,   none, 1D,  3.969,  3.532,  1.216,   228
 8.036, -2.037,   none, 1D,  4.014,  3.480,  1.135,   228
 8.139, -2.101,   none, 1D,  3.978,  3.428,  1.054,   228
 8.245, -2.158,   none, 1D,  4.022,  3.376,  0.973,   228
 8.348, -2.203,   none, 1D,  3.986,  3.324,  0.892,   228
 8.454, -2.241,   none, 1D,  4.030,  3.271,  0.811,   228
 8.560, -2.262,   none, 1D,  4.074,  3.219,  0.730,   228
 8.662, -2.273,   none, 1D,  4.021,  3.250,  0.649,   228
 8.769, -2.277,  Li_i4, 1D,  4.065,  3.198,  0.568,   259
 8.871, -2.269,   none, 1D,  4.119,  3.167,  0.649,   259
 8.951, -2.250,   none, 1D,  4.199,  3.167,  0.649,   259
 9.079, -2.212,   none, 1D,  4.297,  3.084,  0.649,   259
 9.208, -2.153,   none, 1D,  4.394,  3.000,  0.649,   259
 9.336, -2.076,   none, 1D,  4.492,  2.917,  0.649,   259
 9.493, -1.992,   none, 1D,  4.616,  2.865,  0.568,   259
 9.622, -1.901,   none, 1D,  4.714,  2.781,  0.568,   259
 9.779, -1.821,   none, 1D,  4.839,  2.729,  0.486,   259
