r_coor, energy,   site, dn,      x,      y,      z, index
 3.118, -2.317,  Li_i1, 1D,  0.668,  0.000,  3.099,   108
 3.199, -2.304,   none, 1D,  0.713,  0.000,  3.166,   108
 3.273, -2.282,   none, 1D,  0.684,  0.000,  3.234,   108
 3.346, -2.242,   none, 1D,  0.655,  0.000,  3.301,   108
 3.427, -2.204,   none, 1D,  0.700,  0.000,  3.368,   108
 3.501, -2.156,   none, 1D,  0.671,  0.000,  3.436,   108
 3.582, -2.114,   none, 1D,  0.716,  0.000,  3.503,   108
 3.655, -2.071,   none, 1D,  0.687,  0.000,  3.570,   108
 3.736, -2.032,   none, 1D,  0.732,  0.000,  3.638,   108
 3.809, -2.004,   none, 1D,  0.703,  0.000,  3.705,   108
 3.890, -1.974,   none, 1D,  0.749,  0.000,  3.772,   108
 3.964, -1.965,   none, 1D,  0.720,  0.000,  3.840,   108
 4.037, -1.953, saddle, 1D,  0.691,  0.000,  3.907,   108
 4.118, -1.955,   none, 1D,  0.736,  0.000,  3.975,   108
 4.191, -1.963,   none, 1D,  0.707,  0.000,  4.042,   108
 4.273, -1.972,   none, 1D,  0.752,  0.000,  4.109,   108
 4.346, -1.994,   none, 1D,  0.723,  0.000,  4.177,   108
 4.419, -2.013,   none, 1D,  0.694,  0.000,  4.244,   108
 4.500, -2.036,   none, 1D,  0.739,  0.000,  4.311,   108
 4.574, -2.061,   none, 1D,  0.710,  0.000,  4.379,   108
 4.647, -2.081,   none, 1D,  0.681,  0.000,  4.446,   108
 4.728, -2.099,   none, 1D,  0.726,  0.000,  4.513,   108
 4.801, -2.118,   none, 1D,  0.697,  0.000,  4.581,   108
 4.875, -2.132,   none, 1D,  0.668,  0.000,  4.648,   108
 4.948, -2.141,   none, 1D,  0.639,  0.000,  4.716,   108
 5.021, -2.146,   none, 1D,  0.610,  0.000,  4.783,   108
 5.095, -2.148,    Li5, 1D,  2.666,  0.000,  0.000,   112
 5.168, -2.146,   none, 1D,  2.637,  0.000,  0.067,   112
 5.241, -2.141,   none, 1D,  2.608,  0.000,  0.135,   112
 5.315, -2.132,   none, 1D,  2.579,  0.000,  0.202,   112
 5.388, -2.118,   none, 1D,  2.551,  0.000,  0.269,   112
 5.461, -2.099,   none, 1D,  2.522,  0.000,  0.337,   112
 5.542, -2.081,   none, 1D,  2.567,  0.000,  0.404,   112
 5.616, -2.061,   none, 1D,  2.538,  0.000,  0.472,   112
 5.689, -2.036,   none, 1D,  2.509,  0.000,  0.539,   112
 5.770, -2.013,   none, 1D,  2.554,  0.000,  0.606,   112
 5.843, -1.994,   none, 1D,  2.525,  0.000,  0.674,   112
 5.917, -1.972,   none, 1D,  2.496,  0.000,  0.741,   112
 5.998, -1.963,   none, 1D,  2.541,  0.000,  0.808,   112
 6.071, -1.955,   none, 1D,  2.512,  0.000,  0.876,   112
 6.152, -1.953, saddle, 1D,  2.557,  0.000,  0.943,   112
 6.225, -1.965,   none, 1D,  2.528,  0.000,  1.010,   112
 6.299, -1.974,   none, 1D,  2.499,  0.000,  1.078,   112
 6.380, -2.004,   none, 1D,  2.544,  0.000,  1.145,   112
 6.453, -2.032,   none, 1D,  2.515,  0.000,  1.213,   112
 6.534, -2.071,   none, 1D,  2.561,  0.000,  1.280,   112
 6.608, -2.114,   none, 1D,  2.532,  0.000,  1.347,   112
 6.689, -2.156,   none, 1D,  2.577,  0.000,  1.415,   112
 6.762, -2.204,   none, 1D,  2.548,  0.000,  1.482,   112
 6.843, -2.242,   none, 1D,  2.593,  0.000,  1.549,   112
 6.916, -2.282,   none, 1D,  2.564,  0.000,  1.617,   112
 6.990, -2.304,   none, 1D,  2.535,  0.000,  1.684,   112
 7.071, -2.317,  Li_i1, 1D,  2.580,  0.000,  1.751,   115
 7.164, -2.300,   none, 1D,  2.580,  0.093,  1.751,   115
 7.283, -2.255,   none, 1D,  2.506,  0.186,  1.751,   115
 7.401, -2.202,   none, 1D,  2.477,  0.279,  1.819,   115
 7.520, -2.141,   none, 1D,  2.448,  0.372,  1.886,   115
 7.639, -2.098,   none, 1D,  2.374,  0.465,  1.886,   115
 7.757, -2.063,   none, 1D,  2.345,  0.559,  1.954,   115
 7.912, -2.051, saddle, 1D,  2.242,  0.652,  2.021,   115
 8.031, -2.058,   none, 1D,  2.168,  0.745,  2.021,   115
 8.149, -2.079,   none, 1D,  2.139,  0.838,  2.088,   115
 8.303, -2.108,   none, 1D,  2.036,  0.931,  2.156,   115
 8.458, -2.141,   none, 1D,  1.933,  1.024,  2.223,   115
 8.551, -2.173,   none, 1D,  1.933,  1.117,  2.223,   115
