r_coor, energy,   site, dn,      x,      y,      z, index
 5.471, -2.147,    Li5, 1D,  3.542,  2.889,  4.381,    52
 5.554, -2.139,   none, 1D,  3.562,  2.970,  4.381,    52
 5.650, -2.126,   none, 1D,  3.510,  3.051,  4.381,    52
 5.773, -2.102,   none, 1D,  3.523,  3.132,  4.290,    52
 5.857, -2.072,   none, 1D,  3.542,  3.213,  4.290,    52
 5.952, -2.029,   none, 1D,  3.491,  3.294,  4.290,    52
 6.075, -1.983,   none, 1D,  3.504,  3.375,  4.198,    52
 6.159, -1.936,   none, 1D,  3.523,  3.456,  4.198,    52
 6.281, -1.886,   none, 1D,  3.536,  3.537,  4.107,    52
 6.365, -1.840,   none, 1D,  3.555,  3.618,  4.107,    52
 6.500, -1.813,   none, 1D,  3.497,  3.700,  4.016,    52
 6.623, -1.803, saddle, 1D,  3.510,  3.781,  3.924,    52
 6.706, -1.814,   none, 1D,  3.530,  3.862,  3.924,    52
 6.829, -1.853,   none, 1D,  3.542,  3.943,  3.833,    52
 6.952, -1.907,   none, 1D,  3.555,  4.025,  3.742,    52
 7.075, -1.974,   none, 1D,  3.568,  4.106,  3.651,    52
 7.171, -2.060,   none, 1D,  3.517,  4.187,  3.651,    52
 7.294, -2.148,   none, 1D,  3.530,  4.268,  3.559,    52
 7.377, -2.220,   none, 1D,  3.549,  4.349,  3.559,    52
 7.500, -2.280,   none, 1D,  3.562,  4.431,  3.468,    52
 7.583, -2.305,  Li_i2, 1D,  3.581,  4.512,  3.468,    56
 7.679, -2.300,   none, 1D,  3.530,  4.593,  3.468,    56
 7.834, -2.262,   none, 1D,  3.626,  4.673,  3.559,    56
 7.917, -2.211,   none, 1D,  3.645,  4.754,  3.559,    56
 8.072, -2.156,   none, 1D,  3.742,  4.834,  3.651,    56
 8.197, -2.115,   none, 1D,  3.767,  4.915,  3.742,    56
 8.352, -2.098, saddle, 1D,  3.863,  4.995,  3.833,    56
 8.507, -2.101,   none, 1D,  3.960,  5.075,  3.924,    56
 8.662, -2.120,   none, 1D,  4.056,  5.156,  4.016,    56
 8.786, -2.149,   none, 1D,  4.082,  5.236,  4.107,    56
 8.907, -2.185,   none, 1D,  4.172,  5.317,  4.107,    56
 9.032, -2.216,   none, 1D,  4.197,  5.398,  4.198,    56
 9.115, -2.239,   none, 1D,  4.216,  5.478,  4.198,    56
 9.239, -2.254,   none, 1D,  4.242,  5.559,  4.290,    56
 9.322, -2.265,  Li_i1, 1D,  4.261,  5.640,  4.290,    65
 9.452, -2.264, saddle, 1D,  4.216,  5.720,  4.381,    65
 9.535, -2.270,    Li4, 1D,  2.849, -0.024,  4.381,    62
 9.618, -2.264, saddle, 1D,  2.869,  0.057,  4.381,    62
 9.748, -2.265,  Li_i1, 1D,  2.823,  0.138,  4.472,    68
 9.831, -2.254,   none, 1D,  2.843,  0.219,  4.472,    68
 9.955, -2.239,   none, 1D,  2.868,  0.299,  4.563,    68
10.039, -2.216,   none, 1D,  2.887,  0.380,  4.563,    68
10.163, -2.185,   none, 1D,  2.913,  0.460,  4.655,    68
10.284, -2.149,   none, 1D,  3.003,  0.541,  4.655,    68
10.408, -2.120,   none, 1D,  3.029,  0.622,  4.746,    68
10.563, -2.101,   none, 1D,  3.125,  0.702,  4.837,    68
10.718, -2.098, saddle, 1D,  3.221,  0.782,  4.928,    68
10.874, -2.115,   none, 1D,  3.317,  0.863,  5.020,    68
10.998, -2.156,   none, 1D,  3.343,  0.943,  5.111,    68
11.153, -2.211,   none, 1D,  3.439,  1.024,  5.202,    68
11.236, -2.262,   none, 1D,  3.459,  1.105,  5.202,    68
11.391, -2.300,   none, 1D,  3.555,  1.185,  5.293,    68
11.487, -2.305,  Li_i2, 1D,  3.503,  1.266,  5.293,    73
