r_coor, energy,   site, dn,      x,      y,      z, index
 3.663, -2.232,   Li14, 1D,  7.923,  8.279,  5.808,   434
 3.760, -2.212,   none, 1D,  7.923,  8.181,  5.808,   434
 3.928, -2.152,   none, 1D,  8.021,  8.084,  5.713,   434
 4.096, -2.073,   none, 1D,  8.119,  7.987,  5.618,   434
 4.263, -2.011,   none, 1D,  8.217,  7.889,  5.523,   434
 4.431, -1.981, saddle, 1D,  8.315,  7.792,  5.427,   434
 4.599, -1.987,   none, 1D,  8.413,  7.695,  5.332,   434
 4.767, -2.018,   none, 1D,  8.510,  7.597,  5.237,   434
 4.934, -2.061,   none, 1D,  8.608,  7.500,  5.142,   434
 5.102, -2.101,   none, 1D,  8.706,  7.402,  5.046,   434
 5.238, -2.133,   none, 1D,  8.708,  7.305,  4.951,   434
 5.406, -2.151,   none, 1D,  8.806,  7.208,  4.856,   434
 5.542, -2.158,  Li_i7, 1D,  8.808,  7.110,  4.761,   419
 5.637, -2.155,   none, 1D,  8.810,  7.110,  4.666,   419
 5.733, -2.150,   none, 1D,  8.812,  7.110,  4.570,   419
 5.828, -2.146,   none, 1D,  8.814,  7.110,  4.475,   419
 5.923, -2.143,   none, 1D,  8.816,  7.110,  4.380,   419
 6.018, -2.138,   none, 1D,  8.818,  7.110,  4.285,   419
 6.184, -2.121,   none, 1D,  8.724,  7.013,  4.190,   419
 6.349, -2.093,   none, 1D,  8.631,  6.915,  4.094,   419
 6.514, -2.062,   none, 1D,  8.537,  6.818,  3.999,   419
 6.680, -2.034,   none, 1D,  8.443,  6.721,  3.904,   419
 6.845, -2.015,   none, 1D,  8.349,  6.623,  3.809,   419
 7.010, -2.007, saddle, 1D,  8.256,  6.526,  3.713,   419
 7.176, -2.008,   none, 1D,  8.162,  6.428,  3.618,   419
 7.309, -2.013,   none, 1D,  8.068,  6.428,  3.523,   419
 7.475, -2.020,   none, 1D,  7.974,  6.331,  3.428,   419
 7.611, -2.023,   none, 1D,  7.976,  6.428,  3.333,   419
 7.745, -2.030,   none, 1D,  7.883,  6.428,  3.237,   419
 7.878, -2.035,   none, 1D,  7.789,  6.428,  3.142,   419
 8.044, -2.044,   none, 1D,  7.695,  6.526,  3.047,   419
 8.209, -2.057,   none, 1D,  7.601,  6.623,  2.952,   419
 8.343, -2.080,   none, 1D,  7.508,  6.623,  2.856,   419
 8.508, -2.103,   none, 1D,  7.414,  6.721,  2.761,   419
 8.642, -2.127,   none, 1D,  7.320,  6.721,  2.666,   419
 8.737, -2.148,   none, 1D,  7.322,  6.721,  2.571,   419
 8.902, -2.169,   none, 1D,  7.228,  6.818,  2.476,   419
 8.998, -2.191,   none, 1D,  7.230,  6.818,  2.380,   419
 9.093, -2.210,   none, 1D,  7.232,  6.818,  2.285,   419
 9.226, -2.227,   none, 1D,  7.139,  6.818,  2.190,   419
 9.322, -2.239, Li_i22, 1D,  7.141,  6.818,  2.095,   382
 9.458, -2.231,   none, 1D,  7.143,  6.915,  2.000,   382
 9.555, -2.220,   none, 1D,  7.143,  7.013,  2.000,   382
 9.653, -2.205,   none, 1D,  7.143,  7.110,  2.000,   382
 9.789, -2.187,   none, 1D,  7.238,  7.208,  2.000,   382
 9.926, -2.174,   none, 1D,  7.240,  7.305,  1.904,   382
10.062, -2.154,   none, 1D,  7.243,  7.402,  1.809,   382
10.198, -2.127,   none, 1D,  7.245,  7.500,  1.714,   382
10.366, -2.102,   none, 1D,  7.342,  7.597,  1.619,   382
10.533, -2.080,   none, 1D,  7.440,  7.695,  1.523,   382
10.670, -2.071, saddle, 1D,  7.442,  7.792,  1.428,   382
10.837, -2.078,   none, 1D,  7.540,  7.889,  1.333,   382
11.005, -2.096,   none, 1D,  7.638,  7.987,  1.238,   382
11.141, -2.121,   none, 1D,  7.640,  8.084,  1.143,   382
11.309, -2.142,   none, 1D,  7.738,  8.181,  1.047,   382
11.474, -2.156,   none, 1D,  7.644,  8.279,  0.952,   382
11.611, -2.160,   none, 1D,  7.646,  8.376,  0.857,   382
11.776, -2.165,   none, 1D,  7.552,  8.474,  0.762,   382
11.941, -2.175,   none, 1D,  7.459,  8.571,  0.667,   382
12.107, -2.190,   none, 1D,  7.365,  8.668,  0.571,   382
12.272, -2.202, Li_i21, 1D,  7.271,  8.766,  0.476,   390
12.406, -2.200,   none, 1D,  7.177,  8.766,  0.381,   390
12.542, -2.190,   none, 1D,  7.275,  8.766,  0.286,   390
12.637, -2.175,   none, 1D,  7.277,  8.766,  0.190,   390
12.733, -2.158,   none, 1D,  7.279,  8.766,  0.095,   390
12.828, -2.140,   none, 1D,  7.281,  8.766,  0.000,   390
12.996, -2.123,   none, 1D,  7.184,  8.668,  9.046,   390
13.091, -2.109,   none, 1D,  7.186,  8.668,  8.950,   390
13.259, -2.091,   none, 1D,  7.283,  8.571,  8.855,   390
13.354, -2.080,   none, 1D,  7.285,  8.571,  8.760,   390
13.521, -2.072,   none, 1D,  7.383,  8.474,  8.665,   390
13.689, -2.071, saddle, 1D,  7.481,  8.376,  8.569,   390
13.857, -2.079,   none, 1D,  7.579,  8.279,  8.474,   390
13.993, -2.100,   none, 1D,  7.677,  8.279,  8.379,   390
14.161, -2.115,   none, 1D,  7.775,  8.181,  8.284,   390
14.256, -2.123,   Li13, 1D,  7.777,  8.181,  8.189,   436
14.393, -2.110,   none, 1D,  7.875,  8.181,  8.093,   436
14.561, -2.076,   none, 1D,  7.972,  8.279,  7.998,   436
14.697, -2.037,   none, 1D,  8.070,  8.279,  7.903,   436
14.865, -2.008,   none, 1D,  8.168,  8.376,  7.808,   436
15.033, -1.997, saddle, 1D,  8.266,  8.474,  7.713,   436
15.200, -2.007,   none, 1D,  8.364,  8.571,  7.617,   436
15.368, -2.035,   none, 1D,  8.462,  8.668,  7.522,   436
15.536, -2.072,   none, 1D,  8.559,  8.766,  7.427,   436
15.703, -2.105,   none, 1D,  8.657,  8.863,  7.332,   436
15.799, -2.127,   none, 1D,  8.659,  8.863,  7.236,   436
15.966, -2.130,  Li_i5, 1D,  8.757,  8.961,  7.141,   445
16.132, -2.123,   none, 1D,  8.663,  8.863,  7.046,   445
16.227, -2.111,   none, 1D,  8.665,  8.863,  6.951,   445
16.322, -2.096,   none, 1D,  8.667,  8.863,  6.856,   445
16.417, -2.081,   none, 1D,  8.669,  8.863,  6.760,   445
16.583, -2.068,   none, 1D,  8.576,  8.766,  6.665,   445
16.678, -2.061,   none, 1D,  8.578,  8.766,  6.570,   445
16.843, -2.055,   none, 1D,  8.484,  8.668,  6.475,   445
16.939, -2.053, saddle, 1D,  8.486,  8.668,  6.380,   445
17.104, -2.064,   none, 1D,  8.392,  8.571,  6.284,   445
17.269, -2.086,   none, 1D,  8.298,  8.474,  6.189,   445
17.403, -2.125,   none, 1D,  8.205,  8.474,  6.094,   445
17.568, -2.179,   none, 1D,  8.111,  8.376,  5.999,   445
17.734, -2.223,   none, 1D,  8.017,  8.279,  5.903,   445
23.986, -2.172,   Li12, 2D,  7.452,  3.506,  0.952,   406
24.081, -2.164,   none, 2D,  7.548,  3.506,  0.952,   406
24.218, -2.130,   none, 2D,  7.644,  3.409,  0.952,   406
24.314, -2.083,   none, 2D,  7.740,  3.409,  0.952,   406
24.481, -2.015,   none, 2D,  7.838,  3.312,  0.857,   406
24.649, -1.945,   none, 2D,  7.936,  3.214,  0.762,   406
24.786, -1.900,   none, 2D,  8.031,  3.117,  0.762,   406
24.954, -1.889, saddle, 2D,  8.129,  3.019,  0.667,   406
