r_coor, energy,   site, dn,      x,      y,      z, index
 2.632, -2.238,    Li1, 1D,  5.793,  5.471,  2.180,     4
 2.763, -2.212,   none, 1D,  5.760,  5.572,  2.258,     4
 2.930, -2.156,   none, 1D,  5.868,  5.673,  2.336,     4
 3.097, -2.075,   none, 1D,  5.976,  5.773,  2.414,     4
 3.264, -1.982,   none, 1D,  6.084,  5.874,  2.492,     4
 3.383, -1.881,   none, 1D,  6.175,  5.880,  2.570,     4
 3.550, -1.774,   none, 1D,  6.283,  5.981,  2.648,     4
 3.670, -1.661,   none, 1D,  6.373,  5.987,  2.726,     4
 3.837, -1.547,   none, 1D,  6.481,  6.087,  2.803,     4
 3.956, -1.455,   none, 1D,  6.571,  6.093,  2.881,     4
 4.075, -1.366,   none, 1D,  6.661,  6.099,  2.959,     4
 4.242, -1.296,   none, 1D,  6.769,  6.200,  3.037,     4
 4.361, -1.268,   none, 1D,  6.859,  6.206,  3.115,     4
 4.432, -1.251,   none, 1D,  6.930,  6.206,  3.115,     4
 4.503, -1.238,   none, 1D,  1.919,  6.206,  3.115,     4
 4.573, -1.232, saddle, 1D,  1.990,  6.206,  3.115,     4
 4.644, -1.235,   none, 1D,  2.060,  6.206,  3.115,     4
 4.811, -1.262,   none, 1D,  2.168,  6.306,  3.193,     4
 4.881, -1.302,   none, 1D,  2.239,  6.306,  3.193,     4
 4.952, -1.352,   none, 1D,  2.310,  6.306,  3.193,     4
 5.022, -1.410,   none, 1D,  2.380,  6.306,  3.193,     4
 5.093, -1.476,   none, 1D,  2.451,  6.306,  3.193,     4
 5.164, -1.547,   none, 1D,  2.521,  6.306,  3.193,     4
 5.234, -1.622,   none, 1D,  2.592,  6.306,  3.193,     4
 5.305, -1.699,   none, 1D,  2.662,  6.306,  3.193,     4
 5.434, -1.780,   none, 1D,  2.751,  6.401,  3.193,     4
 5.505, -1.863,   none, 1D,  2.822,  6.401,  3.193,     4
 5.576, -1.941,   none, 1D,  2.892,  6.401,  3.193,     4
