r_coor, energy,   site, dn,      x,      y,      z, index
 5.301, -2.047,  Li_i3, 1D,  0.468,  5.156,  4.396,    50
 5.397, -2.039,   none, 1D,  0.468,  5.157,  4.491,    50
 5.524, -2.018,   none, 1D,  0.468,  5.241,  4.587,    50
 5.620, -1.993,   none, 1D,  0.468,  5.242,  4.682,    50
 5.777, -1.974,   none, 1D,  0.560,  5.326,  4.778,    50
 5.934, -1.958,   none, 1D,  0.652,  5.411,  4.873,    50
 6.091, -1.949,   none, 1D,  0.744,  5.496,  4.969,    50
 6.248, -1.949, saddle, 1D,  0.835,  5.580,  5.065,    50
 6.406, -1.956,   none, 1D,  0.927,  5.665,  5.160,    50
 6.538, -1.971,   none, 1D,  1.019,  5.665,  5.256,    50
 6.695, -1.995,   none, 1D,  1.110,  5.750,  5.351,    50
 6.787, -2.035,   none, 1D,  1.202,  5.750,  5.351,    50
 6.944, -2.080,   none, 1D,  1.294,  5.835,  5.447,    50
 7.035, -2.125,   none, 1D,  1.385,  5.835,  5.447,    50
 7.193, -2.165,   none, 1D,  1.477,  5.919,  5.542,    50
 7.284, -2.189,    Li6, 1D,  1.568,  5.919,  5.542,   118
 7.376, -2.186,   none, 1D,  1.660,  5.919,  5.542,   118
 7.467, -2.154,   none, 1D,  1.751,  5.919,  5.542,   118
 7.624, -2.116,   none, 1D,  1.843,  5.835,  5.447,   118
 7.756, -2.065,   none, 1D,  1.934,  5.834,  5.351,   118
 7.848, -2.021,   none, 1D,  2.026,  5.834,  5.351,   118
 8.005, -1.990,   none, 1D,  2.117,  5.750,  5.256,   118
 8.096, -1.964, saddle, 1D,  2.209,  5.750,  5.256,   118
 8.253, -1.964,   none, 1D,  2.300,  5.665,  5.160,   118
 8.386, -1.970,   none, 1D,  2.391,  5.665,  5.065,   118
 8.543, -1.989,   none, 1D,  2.483,  5.580,  4.969,   118
 8.634, -2.013,   none, 1D,  2.574,  5.580,  4.969,   118
 8.791, -2.043,   none, 1D,  2.665,  5.495,  4.873,   118
 8.948, -2.068,   none, 1D,  2.757,  5.411,  4.778,   118
 9.105, -2.093,   none, 1D,  2.848,  5.326,  4.682,   118
 9.262, -2.113,   none, 1D,  2.939,  5.241,  4.587,   118
 9.357, -2.132,   none, 1D,  2.939,  5.241,  4.491,   118
 9.485, -2.147,   none, 1D,  2.939,  5.156,  4.396,   118
 9.581, -2.150, Li_i15, 1D,  2.939,  5.156,  4.300,   198
 9.708, -2.128,   none, 1D,  2.939,  5.240,  4.205,   198
 9.864, -2.090,   none, 1D,  3.030,  5.323,  4.109,   198
10.021, -2.058,   none, 1D,  3.122,  5.407,  4.013,   198
10.177, -2.039,   none, 1D,  3.213,  5.491,  3.918,   198
10.334, -2.029,   none, 1D,  3.305,  5.575,  3.822,   198
10.430, -2.026,   none, 1D,  3.305,  5.574,  3.727,   198
10.586, -2.026, saddle, 1D,  3.396,  5.658,  3.631,   198
10.682, -2.033,   none, 1D,  3.396,  5.657,  3.536,   198
10.809, -2.049,   none, 1D,  3.396,  5.741,  3.440,   198
10.904, -2.063,   none, 1D,  3.396,  5.741,  3.345,   198
11.031, -2.084,   none, 1D,  3.396,  5.825,  3.249,   198
11.127, -2.098,   none, 1D,  3.396,  5.824,  3.153,   198
11.259, -2.102,   Li21, 1D,  3.487,  5.824,  3.058,   234
11.391, -2.083,   none, 1D,  3.578,  5.823,  2.962,   234
11.483, -2.055,   none, 1D,  3.670,  5.823,  2.962,   234
11.615, -2.023,   none, 1D,  3.761,  5.823,  2.867,   234
11.772, -1.990,   none, 1D,  3.853,  5.738,  2.771,   234
11.864, -1.972,   none, 1D,  3.944,  5.738,  2.771,   234
11.996, -1.958,   none, 1D,  4.036,  5.738,  2.676,   234
12.128, -1.947,   none, 1D,  4.127,  5.737,  2.580,   234
12.220, -1.942, saddle, 1D,  4.218,  5.737,  2.580,   234
12.352, -1.946,   none, 1D,  4.310,  5.737,  2.485,   234
12.484, -1.952,   none, 1D,  4.401,  5.736,  2.389,   234
12.616, -1.962,   none, 1D,  4.493,  5.736,  2.293,   234
12.741, -1.981,   none, 1D,  4.584,  5.820,  2.293,   234
12.897, -2.010,   none, 1D,  4.676,  5.904,  2.198,   234
13.030, -2.045,   none, 1D,  4.767,  5.903,  2.102,   234
13.154, -2.075,   none, 1D,  4.859,  5.988,  2.102,   234
13.286, -2.090, Li_i25, 1D,  4.950,  5.987,  2.007,   320
13.378, -2.081,   none, 1D,  5.042,  5.987,  2.007,   320
13.510, -2.057,   none, 1D,  5.133,  5.988,  2.102,   320
13.667, -2.029,   none, 1D,  5.225,  5.904,  2.198,   320
13.791, -2.004,   none, 1D,  5.316,  5.820,  2.198,   320
13.923, -1.987,   none, 1D,  5.408,  5.820,  2.293,   320
14.056, -1.973,   none, 1D,  5.500,  5.821,  2.389,   320
14.180, -1.963,   none, 1D,  5.591,  5.736,  2.389,   320
14.337, -1.962, saddle, 1D,  5.683,  5.821,  2.485,   320
14.470, -1.965,   none, 1D,  5.774,  5.821,  2.580,   320
14.561, -1.971,   none, 1D,  5.866,  5.821,  2.580,   320
14.694, -1.987,   none, 1D,  5.958,  5.822,  2.676,   320
14.851, -2.008,   none, 1D,  6.049,  5.907,  2.771,   320
14.983, -2.034,   none, 1D,  6.141,  5.907,  2.867,   320
15.075, -2.063,   none, 1D,  6.232,  5.907,  2.867,   320
15.232, -2.082,   none, 1D,  6.324,  5.992,  2.962,   320
15.324, -2.089,   Li30, 1D,  6.416,  5.992,  2.962,     6
15.419, -2.080,   none, 1D,  6.416,  5.992,  3.058,     6
15.546, -2.061,   none, 1D,  6.416,  5.908,  3.153,     6
15.642, -2.032,   none, 1D,  6.416,  5.909,  3.249,     6
15.769, -2.002,   none, 1D,  6.416,  5.825,  3.345,     6
15.864, -1.976,   none, 1D,  6.416,  5.825,  3.440,     6
16.021, -1.955,   none, 1D,  6.508,  5.742,  3.536,     6
16.117, -1.945,   none, 1D,  6.508,  5.742,  3.631,     6
16.244, -1.934,   none, 1D,  6.508,  5.658,  3.727,     6
16.339, -1.929,   none, 1D,  6.508,  5.659,  3.822,     6
16.496, -1.927, saddle, 1D,  0.010,  5.575,  3.918,     6
16.652, -1.927,   none, 1D,  0.102,  5.491,  4.013,     6
16.809, -1.942,   none, 1D,  0.193,  5.408,  4.109,     6
16.966, -1.975,   none, 1D,  0.285,  5.324,  4.205,     6
17.122, -2.018,   none, 1D,  0.376,  5.240,  4.300,     6
23.265, -2.081,  Li_i1, 2D,  4.867,  3.329,  9.747,   278
23.392, -2.068,   none, 2D,  4.866,  3.244,  9.651,   278
23.488, -2.049,   none, 2D,  4.866,  3.243,  9.556,   278
23.616, -2.030,   none, 2D,  4.866,  3.159,  9.460,   278
23.748, -2.012,   none, 2D,  4.958,  3.158,  9.365,   278
23.875, -1.996,   none, 2D,  4.957,  3.074,  9.269,   278
23.971, -1.984,   none, 2D,  4.957,  3.073,  9.174,   278
24.067, -1.968,   none, 2D,  4.957,  3.073,  9.078,   278
24.162, -1.948,   none, 2D,  4.957,  3.072,  8.982,   278
24.289, -1.922,   none, 2D,  4.957,  3.156,  8.887,   278
24.385, -1.903,   none, 2D,  4.957,  3.156,  8.791,   278
24.480, -1.881,   none, 2D,  4.957,  3.155,  8.696,   278
24.607, -1.868,   none, 2D,  4.957,  3.239,  8.600,   278
24.703, -1.866, saddle, 2D,  4.956,  3.239,  8.505,   278
24.830, -1.880,   none, 2D,  4.956,  3.322,  8.409,   278
24.926, -1.909,   none, 2D,  4.956,  3.322,  8.314,   278
25.053, -1.954,   none, 2D,  4.956,  3.406,  8.218,   278
25.148, -2.008,   none, 2D,  4.956,  3.405,  8.122,   278
25.305, -2.074,   none, 2D,  5.048,  3.489,  8.027,   278
25.400, -2.130,   none, 2D,  5.047,  3.489,  7.931,   278
25.527, -2.177,   none, 2D,  5.047,  3.572,  7.836,   278
25.623, -2.196,   Li28, 2D,  5.047,  3.572,  7.740,   316
25.715, -2.172,   none, 2D,  5.139,  3.572,  7.740,   316
25.847, -2.132,   none, 2D,  5.230,  3.571,  7.645,   316
25.971, -2.087,   none, 2D,  5.322,  3.487,  7.645,   316
26.103, -2.047,   none, 2D,  5.413,  3.487,  7.549,   316
26.260, -2.011,   none, 2D,  5.504,  3.402,  7.454,   316
26.352, -1.997,   none, 2D,  5.596,  3.402,  7.454,   316
