r_coor, energy,   site, dn,      x,      y,      z, index
 0.565, -1.825,  Li_i1, 1D,  0.000,  0.556,  0.099,    12
 0.645, -1.817, saddle, 1D, -0.040,  0.626,  0.099,    12
 0.773, -1.868,   none, 1D,  0.000,  0.695,  0.199,    12
 0.853, -1.920,   none, 1D,  0.040,  0.765,  0.199,    12
 0.933, -1.986,   none, 1D,  0.000,  0.834,  0.199,    12
 1.014, -2.038,   none, 1D,  0.040,  0.904,  0.199,    12
 1.141, -2.135,   none, 1D,  0.000,  0.973,  0.298,    12
 1.222, -2.218,   none, 1D,  0.040,  1.043,  0.298,    12
 1.302, -2.299,   none, 1D,  0.000,  1.112,  0.298,    12
 1.430, -2.366,   none, 1D,  0.040,  1.182,  0.397,    12
 1.510, -2.449,   none, 1D,  0.000,  1.251,  0.397,    12
 1.590, -2.512,   none, 1D,  0.040,  1.321,  0.397,    12
 1.670, -2.566,   none, 1D,  0.000,  1.390,  0.397,    12
 1.751, -2.602,   none, 1D,  0.040,  1.460,  0.397,    12
 1.878, -2.634,   none, 1D,  0.000,  1.529,  0.497,    12
 1.959, -2.653,   none, 1D,  0.040,  1.599,  0.497,    12
 2.039, -2.667,    Li1, 1D,  0.000,  1.668,  0.497,    78
 2.119, -2.663,   none, 1D,  0.040,  1.738,  0.497,    78
 2.199, -2.658,   none, 1D,  0.000,  1.807,  0.497,    78
 2.280, -2.638,   none, 1D,  0.040,  1.877,  0.497,    78
 2.360, -2.618,   none, 1D,  0.000,  1.946,  0.497,    78
 2.440, -2.584,   none, 1D,  0.040,  2.016,  0.497,    78
 2.520, -2.553,   none, 1D,  0.000,  2.085,  0.497,    78
 2.601, -2.507,   none, 1D,  0.040,  2.155,  0.497,    78
 2.681, -2.465,   none, 1D,  0.000,  2.224,  0.497,    78
 2.761, -2.408,   none, 1D,  0.040,  2.294,  0.497,    78
 2.889, -2.366,   none, 1D,  0.000,  2.363,  0.596,    78
 2.969, -2.322,   none, 1D,  0.040,  2.433,  0.596,    78
 3.049, -2.294,   none, 1D,  0.000,  2.502,  0.596,    78
 3.130, -2.253,   none, 1D,  0.040,  2.572,  0.596,    78
 3.257, -2.241,   none, 1D,  0.000,  2.641,  0.695,    78
 3.338, -2.235, saddle, 1D, -0.040,  2.711,  0.695,    78
