r_coor, energy,   site, dn,      x,      y,      z, index
 1.454, -2.254,    Li1, 1D,  7.768,  6.227,  1.251,     8
 1.561, -2.248,   none, 1D,  7.830,  6.140,  1.251,     8
 1.668, -2.219,   none, 1D,  7.893,  6.054,  1.251,     8
 1.777, -2.172,   none, 1D,  7.953,  6.035,  1.161,     8
 1.886, -2.098,   none, 1D,  8.013,  6.017,  1.072,     8
 1.995, -1.999,   none, 1D,  8.073,  5.999,  0.983,     8
 2.136, -1.879,   none, 1D,  8.105,  5.894,  0.893,     8
 2.246, -1.752,   none, 1D,  8.165,  5.875,  0.804,     8
 2.355, -1.610,   none, 1D,  8.225,  5.857,  0.715,     8
 2.496, -1.481,   none, 1D,  8.257,  5.752,  0.625,     8
 2.605, -1.357,   none, 1D,  8.317,  5.733,  0.536,     8
 2.747, -1.248,   none, 1D,  8.349,  5.628,  0.447,     8
 2.856, -1.172,   none, 1D,  1.900,  5.610,  0.357,     8
 2.965, -1.115,   none, 1D,  1.960,  5.591,  0.268,     8
 3.074, -1.083,   none, 1D,  2.020,  5.573,  0.179,     8
 3.183, -1.076, saddle, 1D,  2.080,  5.555,  0.089,     8
 3.293, -1.095,   none, 1D,  2.140,  5.536,  0.000,     8
 3.402, -1.135,   none, 1D,  4.395,  6.846,  6.343,     8
 3.511, -1.187,   none, 1D,  4.454,  6.827,  6.254,     8
 3.653, -1.266,   none, 1D,  4.542,  6.895,  6.164,     8
 3.796, -1.356,   none, 1D,  4.630,  6.963,  6.075,     8
 3.938, -1.463,   none, 1D,  4.718,  7.032,  5.986,     8
 4.051, -1.596,   none, 1D,  4.715,  7.100,  5.896,     8
 4.193, -1.739,   none, 1D,  4.803,  7.168,  5.807,     8
 4.336, -1.880,   none, 1D,  4.890,  7.236,  5.718,     8
 4.478, -2.009,   none, 1D,  4.978,  7.304,  5.628,     8
 4.621, -2.109,   none, 1D,  3.065,  1.144,  5.539,     8
 4.733, -2.180,   none, 1D,  3.062,  1.212,  5.450,     8
 4.879, -2.224,   none, 1D,  2.969,  1.280,  5.360,     8
 4.991, -2.247,   none, 1D,  2.967,  1.348,  5.271,     8
 5.087, -2.254,    Li1, 1D,  2.936,  1.329,  5.182,    36
 5.178, -2.248,   none, 1D,  3.027,  1.329,  5.182,    36
 5.285, -2.228,   none, 1D,  3.089,  1.243,  5.182,    36
 5.430, -2.202,   none, 1D,  3.182,  1.175,  5.271,    36
 5.576, -2.169,   none, 1D,  3.275,  1.107,  5.360,    36
 5.683, -2.146,   none, 1D,  5.338,  7.248,  5.360,    36
 5.829, -2.123,   none, 1D,  5.432,  7.180,  5.450,    36
 5.936, -2.121, saddle, 1D,  5.494,  7.094,  5.450,    36
 6.082, -2.121,   none, 1D,  5.587,  7.026,  5.539,    36
 6.188, -2.151,   none, 1D,  5.650,  6.939,  5.539,    36
 6.295, -2.182,   none, 1D,  5.713,  6.853,  5.539,    36
 6.441, -2.225,   none, 1D,  5.806,  6.785,  5.628,    36
 6.548, -2.265,   none, 1D,  5.868,  6.698,  5.628,    36
 6.638, -2.286,   none, 1D,  5.959,  6.698,  5.628,    36
 6.745, -2.292,  Li_i2, 1D,  6.021,  6.612,  5.628,    48
 6.892, -2.243,   none, 1D,  6.139,  6.698,  5.628,    48
 7.094, -2.100,   none, 1D,  6.288,  6.803,  5.718,    48
 7.297, -1.944,   none, 1D,  6.437,  6.908,  5.807,    48
 7.500, -1.833,   none, 1D,  6.585,  7.013,  5.896,    48
 7.702, -1.798, saddle, 1D,  6.734,  7.118,  5.986,    48
 7.905, -1.836,   none, 1D,  6.883,  7.223,  6.075,    48
 8.108, -1.916,   none, 1D,  7.031,  7.328,  6.164,    48
 8.311, -1.997,   none, 1D,  7.180,  7.433,  6.254,    48
 8.513, -2.048,   none, 1D,  5.328,  1.310,  6.343,    48
 8.665, -2.064,    Li5, 1D,  3.254,  0.000,  0.000,    62
 8.816, -2.048,   none, 1D,  3.375,  0.018,  0.089,    62
 9.019, -1.997,   none, 1D,  3.524,  0.123,  0.179,    62
 9.222, -1.916,   none, 1D,  3.673,  0.228,  0.268,    62
 9.424, -1.836,   none, 1D,  3.821,  0.333,  0.357,    62
 9.627, -1.798, saddle, 1D,  3.970,  0.438,  0.447,    62
 9.830, -1.833,   none, 1D,  4.119,  0.543,  0.536,    62
10.033, -1.944,   none, 1D,  4.267,  0.648,  0.625,    62
10.235, -2.100,   none, 1D,  4.416,  0.753,  0.715,    62
10.438, -2.243,   none, 1D,  4.565,  0.858,  0.804,    62
10.584, -2.292,  Li_i2, 1D,  4.683,  0.945,  0.804,    74
10.691, -2.286,   none, 1D,  4.745,  0.858,  0.804,    74
10.782, -2.265,   none, 1D,  4.836,  0.858,  0.804,    74
10.888, -2.225,   none, 1D,  4.898,  0.772,  0.804,    74
11.034, -2.182,   none, 1D,  4.991,  0.703,  0.893,    74
11.141, -2.151,   none, 1D,  5.054,  0.617,  0.893,    74
11.248, -2.121,   none, 1D,  5.117,  0.530,  0.893,    74
11.394, -2.121, saddle, 1D,  5.210,  0.462,  0.983,    74
11.501, -2.123,   none, 1D,  5.272,  0.376,  0.983,    74
11.646, -2.146,   none, 1D,  5.365,  0.308,  1.072,    74
11.753, -2.169,   none, 1D,  5.428,  0.221,  1.072,    74
11.899, -2.202,   none, 1D,  7.522,  6.381,  1.161,    74
12.045, -2.228,   none, 1D,  7.615,  6.313,  1.251,    74
12.152, -2.248,   none, 1D,  7.677,  6.227,  1.251,    74
15.309, -2.269,    Li3, 2D,  6.632,  5.798,  4.199,    76
15.399, -2.269,   none, 2D,  6.723,  5.798,  4.199,    76
15.541, -2.252,   none, 2D,  6.755,  5.693,  4.110,    76
15.631, -2.219,   none, 2D,  6.845,  5.693,  4.110,    76
15.738, -2.165,   none, 2D,  6.908,  5.606,  4.110,    76
15.880, -2.091,   none, 2D,  6.940,  5.501,  4.020,    76
15.989, -1.999,   none, 2D,  7.000,  5.483,  3.931,    76
16.098, -1.867,   none, 2D,  7.060,  5.464,  3.842,    76
16.239, -1.731,   none, 2D,  7.092,  5.359,  3.752,    76
16.381, -1.568,   none, 2D,  7.124,  5.254,  3.663,    76
16.490, -1.420,   none, 2D,  7.184,  5.236,  3.574,    76
16.632, -1.273,   none, 2D,  7.216,  5.131,  3.484,    76
16.741, -1.154,   none, 2D,  7.276,  5.113,  3.395,    76
16.882, -1.064,   none, 2D,  7.308,  5.008,  3.306,    76
16.991, -1.004,   none, 2D,  7.368,  4.989,  3.216,    76
17.133, -0.965,   none, 2D,  7.400,  4.884,  3.127,    76
17.242, -0.954, saddle, 2D,  7.460,  4.866,  3.038,    76
17.349, -0.966,   none, 2D,  7.523,  4.779,  3.038,    76
17.495, -0.994,   none, 2D,  7.616,  4.711,  3.127,    76
17.601, -1.051,   none, 2D,  7.678,  4.625,  3.127,    76
17.708, -1.125,   none, 2D,  7.741,  4.538,  3.127,    76
17.854, -1.215,   none, 2D,  7.834,  4.470,  3.216,    76
17.961, -1.335,   none, 2D,  7.897,  4.384,  3.216,    76
18.107, -1.460,   none, 2D,  7.990,  4.316,  3.306,    76
18.216, -1.598,   none, 2D,  8.050,  4.297,  3.216,    76
18.323, -1.732,   none, 2D,  8.112,  4.211,  3.216,    76
18.469, -1.858,   none, 2D,  8.205,  4.143,  3.306,    76
18.575, -1.966,   none, 2D,  8.268,  4.056,  3.306,    76
18.682, -2.052,   none, 2D,  8.331,  3.970,  3.306,    76
18.789, -2.114,   none, 2D,  8.393,  3.883,  3.306,    76
18.879, -2.162,   none, 2D,  8.484,  3.883,  3.306,    76
18.988, -2.188,   none, 2D,  8.544,  3.865,  3.216,    76
19.095, -2.201,    Li4, 2D,  2.098,  3.778,  3.216,    34
19.202, -2.188,   none, 2D,  2.160,  3.692,  3.216,    34
19.311, -2.162,   none, 2D,  2.220,  3.673,  3.127,    34
19.402, -2.114,   none, 2D,  2.311,  3.673,  3.127,    34
19.508, -2.052,   none, 2D,  2.373,  3.587,  3.127,    34
19.615, -1.966,   none, 2D,  2.436,  3.500,  3.127,    34
19.722, -1.858,   none, 2D,  2.498,  3.414,  3.127,    34
19.868, -1.732,   none, 2D,  2.592,  3.346,  3.216,    34
19.975, -1.598,   none, 2D,  2.654,  3.259,  3.216,    34
20.084, -1.460,   none, 2D,  2.714,  3.241,  3.127,    34
20.230, -1.335,   none, 2D,  2.807,  3.173,  3.216,    34
20.336, -1.215,   none, 2D,  2.870,  3.086,  3.216,    34
20.482, -1.125,   none, 2D,  2.963,  3.018,  3.306,    34
20.589, -1.051,   none, 2D,  3.025,  2.932,  3.306,    34
20.696, -0.994,   none, 2D,  3.088,  2.845,  3.306,    34
20.842, -0.966,   none, 2D,  3.181,  2.777,  3.395,    34
20.948, -0.954, saddle, 2D,  3.244,  2.691,  3.395,    34
21.058, -0.965,   none, 2D,  3.304,  2.672,  3.306,    34
21.199, -1.004,   none, 2D,  3.336,  2.567,  3.216,    34
21.308, -1.064,   none, 2D,  3.396,  2.549,  3.127,    34
21.450, -1.154,   none, 2D,  3.428,  2.444,  3.038,    34
21.559, -1.273,   none, 2D,  3.488,  2.425,  2.948,    34
21.700, -1.420,   none, 2D,  3.520,  2.320,  2.859,    34
21.810, -1.568,   none, 2D,  3.580,  2.302,  2.770,    34
21.951, -1.731,   none, 2D,  3.612,  2.197,  2.680,    34
22.093, -1.867,   none, 2D,  3.644,  2.092,  2.591,    34
22.202, -1.999,   none, 2D,  3.704,  2.074,  2.501,    34
22.311, -2.091,   none, 2D,  3.764,  2.055,  2.412,    34
22.452, -2.165,   none, 2D,  3.796,  1.950,  2.323,    34
22.559, -2.219,   none, 2D,  3.859,  1.864,  2.323,    34
