r_coor, energy,   site, dn,      x,      y,      z, index
 2.616, -1.951,    Li1, 1D,  0.880,  0.663,  2.372,    80
 2.688, -1.936,   none, 1D,  0.953,  0.663,  2.372,    80
 2.761, -1.906,   none, 1D,  1.025,  0.663,  2.372,    80
 2.834, -1.859,   none, 1D,  1.098,  0.663,  2.372,    80
 2.906, -1.797,   none, 1D,  1.170,  0.663,  2.372,    80
 2.979, -1.717,   none, 1D,  1.243,  0.663,  2.372,    80
 3.051, -1.619,   none, 1D,  1.316,  0.663,  2.372,    80
 3.171, -1.508,   none, 1D,  1.388,  0.569,  2.372,    80
 3.290, -1.353,   none, 1D,  1.461,  0.474,  2.372,    80
 3.409, -1.153,   none, 1D,  1.533,  0.379,  2.372,    80
 3.547, -0.927,   none, 1D,  1.591,  0.284,  2.454,    80
 3.667, -0.679,   none, 1D,  1.664,  0.190,  2.454,    80
 3.805, -0.428,   none, 1D,  1.722,  0.095,  2.536,    80
 3.924, -0.207,   none, 1D,  1.794,  0.000,  2.536,    80
 4.062, -0.015,   none, 1D,  1.852,  9.003,  2.618,    80
 4.181,  0.105,   none, 1D,  1.925,  8.909,  2.618,    80
 4.319,  0.192, saddle, 1D,  1.983,  8.814,  2.699,    80
 4.438,  0.190,   none, 1D,  2.055,  8.719,  2.699,    80
 4.558,  0.164,   none, 1D,  2.128,  8.624,  2.699,    80
 4.630,  0.090,   none, 1D,  2.200,  8.624,  2.699,    80
 4.750,  0.001,   none, 1D,  2.273,  8.530,  2.699,    80
 4.822, -0.121,   none, 1D,  2.345,  8.530,  2.699,    80
 4.895, -0.243,   none, 1D,  2.418,  8.530,  2.699,    80
 5.015, -0.400,   none, 1D,  2.505,  8.530,  2.618,    80
 5.134, -0.559,   none, 1D,  2.578,  8.435,  2.618,    80
 5.206, -0.729,   none, 1D,  2.650,  8.435,  2.618,    80
 5.279, -0.888,   none, 1D,  2.723,  8.435,  2.618,    80
 5.399, -1.060,   none, 1D,  2.810,  8.435,  2.536,    80
 5.471, -1.216,   none, 1D,  2.883,  8.435,  2.536,    80
 5.591, -1.357,   none, 1D,  2.970,  8.435,  2.454,    80
 5.663, -1.494,   none, 1D,  3.043,  8.435,  2.454,    80
 5.783, -1.613,   none, 1D,  3.115,  8.340,  2.454,    80
 5.855, -1.713,   none, 1D,  3.188,  8.340,  2.454,    80
 5.975, -1.797,   none, 1D,  3.275,  8.340,  2.372,    80
 6.047, -1.863,   none, 1D,  3.348,  8.340,  2.372,    80
 6.120, -1.909,   none, 1D,  3.420,  8.340,  2.372,    80
 6.193, -1.936,   none, 1D,  3.493,  8.340,  2.372,    80
 6.265, -1.945,    Li2, 1D,  3.565,  8.340,  2.372,     8
 6.385, -1.935,   none, 1D,  3.652,  8.340,  2.290,     8
 6.504, -1.913,   none, 1D,  3.725,  8.435,  2.290,     8
 6.577, -1.878,   none, 1D,  3.798,  8.435,  2.290,     8
 6.649, -1.825,   none, 1D,  3.870,  8.435,  2.290,     8
 6.769, -1.760,   none, 1D,  3.957,  8.435,  2.209,     8
 6.841, -1.683,   none, 1D,  4.030,  8.435,  2.209,     8
 6.961, -1.593,   none, 1D,  4.117,  8.435,  2.127,     8
 7.034, -1.501,   none, 1D,  4.190,  8.435,  2.127,     8
 7.153, -1.401,   none, 1D,  4.277,  8.435,  2.045,     8
 7.226, -1.308,   none, 1D,  4.350,  8.435,  2.045,     8
 7.345, -1.215,   none, 1D,  4.437,  8.435,  1.963,     8
 7.418, -1.131,   none, 1D,  4.509,  8.435,  1.963,     8
 7.538, -1.060,   none, 1D,  4.597,  8.435,  1.881,     8
 7.657, -1.007,   none, 1D,  4.669,  8.530,  1.881,     8
 7.777, -0.968,   none, 1D,  4.757,  8.530,  1.800,     8
 7.896, -0.946,   none, 1D,  4.844,  8.530,  1.718,     8
 8.016, -0.944, saddle, 1D, -0.294,  8.530,  1.636,     8
 8.135, -0.958,   none, 1D, -0.207,  8.530,  1.554,     8
 8.255, -0.979,   none, 1D, -0.119,  8.530,  1.472,     8
 8.338, -1.002,   none, 1D, -0.105,  8.530,  1.391,     8
 8.421, -1.031,   none, 1D, -0.090,  8.530,  1.309,     8
 8.504, -1.069,   none, 1D, -0.075,  8.530,  1.227,     8
 8.642, -1.123,   none, 1D, -0.133,  8.435,  1.145,     8
 8.725, -1.189,   none, 1D, -0.118,  8.435,  1.063,     8
 8.808, -1.262,   none, 1D, -0.104,  8.435,  0.982,     8
 8.892, -1.341,   none, 1D, -0.089,  8.435,  0.900,     8
 8.975, -1.423,   none, 1D, -0.074,  8.435,  0.818,     8
 9.058, -1.507,   none, 1D, -0.060,  8.435,  0.736,     8
 9.141, -1.589,   none, 1D, -0.045,  8.435,  0.654,     8
 9.241, -1.667,   none, 1D, -0.103,  8.435,  0.573,     8
 9.324, -1.741,   none, 1D, -0.088,  8.435,  0.491,     8
 9.407, -1.807,   none, 1D, -0.073,  8.435,  0.409,     8
 9.490, -1.862,   none, 1D, -0.059,  8.435,  0.327,     8
 9.574, -1.905,   none, 1D, -0.044,  8.435,  0.245,     8
 9.657, -1.937,   none, 1D, -0.029,  8.435,  0.164,     8
 9.740, -1.956,   none, 1D, -0.015,  8.435,  0.082,     8
 9.823, -1.962,    Li3, 1D,  0.000,  8.435,  0.000,    22
 9.906, -1.956,   none, 1D, -0.015,  8.435,  0.082,    22
 9.989, -1.937,   none, 1D, -0.029,  8.435,  0.164,    22
10.072, -1.905,   none, 1D, -0.044,  8.435,  0.245,    22
10.155, -1.862,   none, 1D, -0.059,  8.435,  0.327,    22
10.238, -1.807,   none, 1D, -0.073,  8.435,  0.409,    22
10.322, -1.741,   none, 1D, -0.088,  8.435,  0.491,    22
10.405, -1.667,   none, 1D, -0.103,  8.435,  0.573,    22
10.505, -1.589,   none, 1D, -0.045,  8.435,  0.654,    22
10.588, -1.507,   none, 1D, -0.060,  8.435,  0.736,    22
10.671, -1.423,   none, 1D, -0.074,  8.435,  0.818,    22
10.754, -1.341,   none, 1D, -0.089,  8.435,  0.900,    22
